l1,l5,s6,t6,p9
0.11099735266063353,0.11069048726298474,0.16716335044204786,0.04601449720023037,0.011749995208103135
0.11091102234415931,0.11058508918604824,0.16680627199849893,0.04530298516073685,0.011624077292310955
0.11084562364116536,0.11047729877226915,0.16644972045455508,0.04460311596758864,0.011499733647839454
0.11079615874032017,0.11036880930292038,0.16609371978737933,0.04391465960088557,0.011376945012912625
0.11075750824210721,0.11026101888119774,0.16573827553571077,0.04323744351588918,0.011255683065796714
0.11072471713093406,0.11015503552938728,0.16538336446283802,0.04257125856822833,0.011135933125240447
0.1106932080741285,0.1100516303495309,0.16502895938259296,0.04191591973510435,0.011017661951238036
0.11065894632374444,0.10995132109439648,0.1646750342955227,0.041271234299189295,0.010900856570369344
0.1106185607398532,0.1098543780816515,0.16432154615558928,0.04063703125158883,0.010785478918951293
0.11056935746584053,0.10976092021747391,0.16396846885006683,0.040013111826746814,0.010671512558103053
0.11050933729239633,0.10967094505233638,0.1636157821638616,0.03939930795629171,0.010558952432212528
0.11043720498279448,0.10958437809761538,0.16326348143633007,0.03879544492648251,0.010447750295821387
0.11035224267489435,0.10950109150547488,0.16291155151478606,0.038201361853437935,0.010337910771790146
0.11025425623056492,0.10942096404826263,0.16256000970555085,0.03761686891551533,0.010229400503624739
0.11014353579069709,0.10934384787838104,0.16220887532557035,0.03704181855080092,0.010122197809966855
0.11002068558633017,0.1092695880663585,0.16185814610652285,0.036476051570330015,0.010016286743487991
0.10988662488184862,0.10919803261814016,0.16150786346003265,0.035919400747208535,0.009911645895635188
0.10974247860445373,0.10912895055708242,0.16115804983303633,0.03537171472439729,0.009808261665729998
0.10958952550719105,0.10906209228009098,0.16080870373195227,0.03483283719918797,0.009706105784978507
0.10942916375075411,0.1089971271193921,0.16045986011456384,0.034302622574207076,0.009605175043767953
0.10926286852628675,0.10893369866400553,0.16011151236685475,0.03378092943390058,0.009505436386450246
0.10909215840242058,0.10887135073835534,0.15976367901350583,0.0332675971699254,0.009406882726627543
0.10891858928354846,0.10880962701304402,0.15941637646014747,0.032762505251999315,0.009309487793521988
0.10874366134253358,0.10874801235286276,0.15906958990229722,0.032265500343830966,0.009213243220088237
0.10856887423613372,0.10868602677220546,0.1587233196898129,0.031776451044172926,0.00911813488523708
0.10839560713813758,0.10862320847347468,0.1583775776418053,0.031295222788415615,0.009024134435082924
0.10822515900079491,0.10855918368079914,0.1580323485129397,0.030821682931717886,0.00893122970819659
0.10805863784914152,0.10849361930283859,0.15768764047356074,0.03035570594992985,0.008839418740966064
0.10789696849152157,0.10842632406150082,0.1573434473265583,0.029897162738843353,0.00874866597890651
0.1077408489918475,0.10835718348888765,0.1569997795457968,0.029445928568629754,0.008658971619843277
0.10759074963328866,0.10828620341699378,0.15665663809644437,0.02900188568190353,0.008570314965205638
0.10744687822637645,0.10821347721646833,0.15631402318820134,0.02856490781055189,0.00848267579290716
0.10730919670380488,0.10813918443067118,0.15597193842375817,0.028134877120862812,0.008396052515839544
0.10717744895880657,0.10806357103774704,0.15563040441602774,0.02771168977995969,0.008310420957885992
0.10705116092618729,0.10798691389443464,0.15528941860735146,0.02729521529001743,0.008225766706905759
0.10692969309684149,0.10790951298269917,0.15494898555148748,0.02688535752642809,0.00814208825360229
0.10681229960859423,0.10783165947009939,0.154609107364205,0.026482000505828586,0.008059364969723303
0.10669813835325494,0.10775364176905051,0.15426979075742142,0.026085033569443517,0.007977574301224578
0.1065863322508334,0.10767569687901324,0.1539310460926487,0.02569435653355022,0.007896719708282224
0.10647601793476666,0.10759803894965787,0.1535928817266989,0.025309858972043353,0.007816780616961
0.10636639147381406,0.10752082142792484,0.1532552763337143,0.02493145281622579,0.0077377464494795024
0.10625670154424523,0.10744417130961723,0.15291825150901825,0.02455902586708674,0.007659601917537059
0.10614631081306461,0.10736816443320235,0.15258179237049196,0.024192473327511222,0.0075823386244529565
0.10603470245423686,0.10729285670217942,0.15224591086515443,0.023831718602440925,0.00750593759839106
0.10592144128682492,0.10721826975666353,0.15191060951295443,0.02347665374026418,0.007430394459529456
0.10580627415866868,0.1071444059237854,0.15157588521278742,0.023127195674672234,0.007355701916599765
0.10568899722791933,0.10707125484294058,0.15124174152994194,0.02278323414261056,0.007281835227859754
0.10556955648536386,0.10699879788621817,0.15090817266376125,0.022444695452675828,0.007208792170722989
0.10544795121675314,0.1069270074452491,0.15057518684137386,0.022111488752410646,0.007136567278296589
0.10532429471135077,0.10685586223759767,0.15024278493997004,0.021783525864514017,0.007065144998981539
0.10519872091237364,0.10678531105083719,0.14991096722703454,0.021460724705496648,0.0069945046648498595
0.10507143460725561,0.10671532301431105,0.14957972943722167,0.02114299000447035,0.006924652802580802
0.10494268267852135,0.10664584974128553,0.14924908845145118,0.020830251676679398,0.006855568979746764
0.10481272267934212,0.10657682765353997,0.14891903326292444,0.020522416642631963,0.0067872361014963715
0.1046818220778779,0.10650820687708631,0.14858956541117688,0.02021942275947034,0.006719667855581609
0.10455027734345829,0.10643990280779778,0.14826069954444912,0.019921177453246515,0.006652827859772573
0.10441834968477294,0.10637184638826729,0.14793241261272502,0.019627609924925793,0.00658673002045025
0.10428634271944862,0.10630396276608235,0.14760473309295868,0.019338643010238462,0.006521358294089109
0.104154496182975,0.10623617070056761,0.14727764724771625,0.019054201699040027,0.006456680348270582
0.10402307481777849,0.10616839878644721,0.14695115901802025,0.01877421007773511,0.006392720076197754
0.10389228272452497,0.10610058603590895,0.14662526838283016,0.018498606006124317,0.006329445639668406
0.10376232066695616,0.10603266983548394,0.1462999827153512,0.018227311120143648,0.006266868830559654
0.10363334826474085,0.10596461630892093,0.14597528574142882,0.017960258478065035,0.006204962078411657
0.1035054875193867,0.10589640999706906,0.1456511943795648,0.017697382656207062,0.006143719911407006
0.10337881491112144,0.10582803745498795,0.14532771193454921,0.017438610843080397,0.006083145865829911
0.10325337559283511,0.10575948243139204,0.14500483379266868,0.017183886756466534,0.006023222371709071
0.10312918186890115,0.10569079841615191,0.14468255881522654,0.016933130342000943,0.005963948471945337
0.10300618993401647,0.10562199909424735,0.14436089211390912,0.016686290915642006,0.005905301456481044
0.1028843386732935,0.10555311355213162,0.14403983314971838,0.016443299156902815,0.005847285332721938
0.102763540591629,0.10548420952882016,0.14371938916487337,0.016204099494704968,0.005789891545632819
0.10264366751619068,0.10541531225439907,0.14339955510129337,0.01596862608030838,0.005733106371389469
0.1025245982993065,0.10534648289346535,0.14308032956821412,0.015736817732197574,0.0056769280431258
0.10240618659558795,0.10527775686885635,0.14276172262191908,0.015508626584358837,0.005621356200666195
0.10228828696678088,0.10520917039412571,0.14244373426711687,0.015283982824343536,0.005566362398272633
0.10217077661809673,0.10514075713260596,0.14212636567701717,0.015062835813603386,0.0055119599885207465
0.10205350651459896,0.10507255030470493,0.14180961546202037,0.014845134382126042,0.005458126509740711
0.10193637042575683,0.10500456241650333,0.141493487823026,0.014630820995076621,0.005404874594432941
0.10181926397257818,0.10493681499566293,0.14117798118280994,0.01441982864432971,0.005352172559979842
0.10170210366734483,0.10486931076065206,0.14086310133819457,0.014212122280644297,0.0053000337686514055
0.101584838222644,0.10480206255650765,0.1405488489050595,0.014007646822749902,0.005248439635818299
0.10146741583788053,0.10473505674686279,0.14023522302063565,0.013806345033622987,0.0051973941359914275
0.10134981143402079,0.10466831144456831,0.13992223547851398,0.013608160977265783,0.005146875605749707
0.10123201488789568,0.10460180862180311,0.13960986679119727,0.01341306616822795,0.005096896210044229
0.10111403029199789,0.10453554962486801,0.1392981407767064,0.013220982175158163,0.005047432244874776
0.10099588130645512,0.10446952283031656,0.13898704997326838,0.01303189122487466,0.004998488817028401
0.10087759271801576,0.10440371744902849,0.138676592424149,0.012845723264826312,0.004950057103463094
0.1007592004374144,0.1043381273069921,0.13836677336643288,0.012662448313442319,0.004902131614401407
0.10064074137419124,0.10427274166468437,0.13805759989746294,0.012482012404003016,0.004854699384555585
0.10052226852026795,0.10420754363188817,0.13774906337591303,0.012304377753536275,0.004807760555701425
0.10040383164386316,0.10414252144420096,0.13744117905595798,0.0121294890260345,0.004761307799730895
0.10028546633162798,0.10407765141718564,0.13713394120335437,0.011957304960941037,0.004715340365914651
0.10016723824783362,0.10401294189789018,0.13682735582779443,0.011787790843297782,0.0046698505813348315
0.10004917558239255,0.10394835842118162,0.13652141155558414,0.01162089739489663,0.004624831642328713
0.09993134125734672,0.10388390102355241,0.13621612335895972,0.011456590323813713,0.004580271067301904
0.09981376051918413,0.1038195458238745,0.13591149197299102,0.011294822043274913,0.004536179651224712
0.09969646439901114,0.10375528690040955,0.13560751781996158,0.011135553428495298,0.004492534906795898
0.09957949911030839,0.10369113055622546,0.13530420780495953,0.010978751257842458,0.004449336543071341
0.09946287992208754,0.10362704837978934,0.13500155213086293,0.010824372204541386,0.00440658528456088
0.09934663028298465,0.10356305925549747,0.13469956846522074,0.010672375391186126,0.00436427664185057
0.09923075163203546,0.10349913998781222,0.13439824814750906,0.010522725145157428,0.004322395135126236
0.0991152571024492,0.10343530502803061,0.13409759201824864,0.010375394097640265,0.004280947515759511
0.09900013386658026,0.10337155755743803,0.133797617756316,0.010230327985401308,0.004239915080385401
0.09888538646999998,0.10330790462294233,0.13349831643754956,0.010087508123082286,0.0041993151678199935
0.09877100568509442,0.10324434849237754,0.13319968696640513,0.009946887031758037,0.004159117307070084
0.09865695499034366,0.10318089452609804,0.1329017396815839,0.009808440758451425,0.0041193316579515825
0.09854324067490515,0.10311754968195429,0.13260447592085092,0.00967212323228272,0.004079955247464552
0.0984298227193388,0.10305432422902314,0.13230790019147906,0.009537909883634734,0.004040976360276385
0.09831667615537378,0.10299122335679699,0.13201200747306124,0.009405768678680641,0.004002388965614188
0.09820380158956754,0.10292825556418181,0.13171680652204115,0.009275657562602601,0.003964195428477207
0.09809114791008343,0.10286542204291166,0.13142230235751487,0.009147553968655336,0.003926389702493194
0.09797871184852656,0.10280272124873069,0.13112849832260712,0.00902142598146103,0.0038889674726852
0.09786646127648523,0.10274017455400264,0.13083538623614085,0.008897235607849113,0.003851922787662035
0.09775437838669909,0.1026777606417145,0.13054298871736958,0.008774961305307303,0.0038152510929433873
0.09764246217113096,0.1026155008709086,0.13025129031001842,0.008654572963114527,0.0037789515153988347
0.09753069069163975,0.10255337753872827,0.12996031033673666,0.008536029697856197,0.00374301328862635
0.09741906742999713,0.10249139841044391,0.1296700415851743,0.008419306915962122,0.003707435914726848
0.09730758482381202,0.10242956612133752,0.12938048910507563,0.008304388519228292,0.0036722205676100773
0.09719622152498741,0.1023678705601883,0.12909165402157277,0.00819123068935604,0.0036373574973680347
0.09708500120302273,0.10230631938840865,0.12880354188915843,0.008079814213796952,0.003602845268726965
0.09697391661340499,0.10224490703593041,0.12851615909764252,0.007970108873680215,0.0035686769251982342
0.0968629713802096,0.10218362604270803,0.12822951281322387,0.007862089835648933,0.0035348481261075256
0.09675217441455215,0.10212248032890697,0.12794359314575104,0.007755725581513281,0.00350136338446662
0.09664152254296567,0.10206145715942633,0.1276584093923976,0.007650998462837504,0.0034682082952272484
0.09653104080273679,0.1020005689170518,0.1273739716929565,0.00754787638020723,0.0034353875207728123
0.09642071662066538,0.10193979470037387,0.12709026410984087,0.007446336429994677,0.0034028909441704914
0.0963105776463627,0.10187913911907667,0.12680731553937458,0.0073463593340452795,0.0033707112689624432
0.0962006177653952,0.10181860613554539,0.126525102974314,0.007247907921256292,0.0033388661017772344
0.0960908452197099,0.10175818482103864,0.12624364593815487,0.007150968029399433,0.003307332636477532
0.0959812811276007,0.10169787395706743,0.1259629421172792,0.007055518429245059,0.0032761079193089717
0.0958719121362038,0.10163767736724198,0.12568299170334998,0.006961525218946389,0.003245194044363001
0.09576276701002595,0.10157758465860621,0.12540380086614467,0.006868979851726141,0.0032145908469075387
0.09565382797917851,0.10151759834858454,0.12512536523865456,0.006777836387989206,0.0031842886766083227
0.0955451167628507,0.10145771152718902,0.1248476851818405,0.006688095811474727,0.0031542825016104533
0.09543662039339545,0.10139793338369324,0.12457077013016515,0.006599730603722951,0.0031245765457828686
0.09532835310334514,0.10133825538484754,0.12429461859295628,0.006512716678595333,0.0030951648170659154
0.09522030709931976,0.10127868215914532,0.12401923310478642,0.006427031606520718,0.003066044218182341
0.09511249201936414,0.10121921440912508,0.12374460383235016,0.006342656418920128,0.0030372044632185624
0.09500489258946192,0.10115985838887404,0.12347073507925274,0.006259565597038216,0.0030086558750283187
0.09489751776855962,0.10110059910134865,0.12319763515657756,0.00617775147230667,0.0029803903143375684
0.09479035694437694,0.10104144046118409,0.12292529154080774,0.006097184542034721,0.002952390259702226
0.09468341142385288,0.10098240326039917,0.12265371232618158,0.006017840849438518,0.0029246727963515213
0.0945766766876727,0.10092346446152078,0.12238289189611447,0.0059397099619131095,0.002897227431275698
0.09447014578994463,0.10086463669752369,0.12211282596851482,0.00586277567046099,0.0028700525251256657
0.09436381869494656,0.1008059168698377,0.12184351069065598,0.005787014130864207,0.0028431435370533257
0.09425769119310033,0.1007473115257648,0.12157495250637591,0.0057124030642572545,0.0028164909912900965
0.09415175013297344,0.10068881228629067,0.12130714067399566,0.0056389253625954185,0.0027901068883113373
0.09404600169187206,0.10063042455983646,0.12104007359847675,0.0055665725443044736,0.002763981663321189
0.09394043140444358,0.10057215380346218,0.12077374825817233,0.0054953181127665555,0.0027381089961787367
0.09383505296899779,0.10051398322888759,0.12050815221444482,0.005425147195682852,0.002712492267111585
0.09372985746616957,0.10045592880112465,0.12024329698002671,0.005356038632330091,0.002687121793601562
0.09362482906778348,0.1003979846041315,0.11997915917710779,0.005287978955831159,0.002661997570865378
0.09351998734182575,0.10034014480729049,0.11971574622995067,0.005220962798149557,0.0026371195471330457
0.09341531813951615,0.100282418067222,0.11945303828109899,0.005154955919570414,0.002612480279939654
0.09331082711496119,0.1002247999128623,0.11919104489361454,0.005089954204762725,0.0025880847057909375
0.09320651182957222,0.1001672882183743,0.11892974039404883,0.005025934447191923,0.002563928184029848
0.09310237214134563,0.10010987998469419,0.118669136413496,0.004962885044898061,0.002540003492766872
0.09299840593833843,0.10005258223526195,0.11840920466011028,0.004900791531012044,0.0025163101312066973
0.09289461966804935,0.09999538861710387,0.11814995993907113,0.004839638986830924,0.002492843697882644
0.09279101837252775,0.09993829576953991,0.11789137367830385,0.004779408168925417,0.002469615441721428
0.09268758402577859,0.0998813153578139,0.11763344211234944,0.004720089610841059,0.0024465988636983333
0.09258434814735363,0.09982442849994153,0.11737616063454627,0.004661669587354423,0.0024238143678420297
0.09248128077079087,0.09976764951171575,0.11711951752511456,0.004604130251731416,0.0024012445464628384
0.09237839125927796,0.09971097165815618,0.11686349605031038,0.00454745623717159,0.002378894523069023
0.09227570020532984,0.09965440110784626,0.11660809101986606,0.0044916353008235925,0.0023567598849125447
0.09217319124554572,0.09959792432575743,0.11635329137156292,0.004436660009028508,0.0023348365788812687
0.09207086098612144,0.09954155199976333,0.11609908672571917,0.0043825101069432885,0.0023131297879073016
0.09196872554444294,0.09948527903246449,0.11584545987264727,0.004329174313547962,0.0022916311756425133
0.09186677145482226,0.09942911043101765,0.1155924177537775,0.004276638929743422,0.002270339463563499
0.09176500910008917,0.0993730382956314,0.11533992939507501,0.004224892679979342,0.0022492564641099304
0.09166342976538232,0.09931706320618573,0.11508799146737225,0.004173926190735805,0.002228367981604326
0.09156203630243918,0.09926119143224121,0.11483659111506572,0.004123723572308359,0.0022076872045218173
0.09146083074707857,0.09920542619681298,0.11458571623205341,0.004074272397332992,0.002187194888970064
0.09135981545519069,0.09914974946435388,0.11433535880658363,0.004025561220269409,0.0021669109483309764
0.09125898181066362,0.09909418400705788,0.11408550845484901,0.003977576848385584,0.002146807983501572
0.09115833319683195,0.09903871262196012,0.11383614487922962,0.003930314783808221,0.002126909676693967
0.09105786720257084,0.09898335357946292,0.1135872606716804,0.0038837545341802383,0.0021071998882404522
0.09095758682373213,0.09892807604556098,0.11333884965639657,0.0038378901761419565,0.0020876767492134986
0.09085748449139959,0.09887291056725098,0.1130909020519359,0.003792703359179253,0.0020683480285590807
0.09075756616852479,0.09881784540862527,0.11284339970855577,0.0037481932686423847,0.002049194046212888
0.0906578226387712,0.0987628864924532,0.11259633607546869,0.0037043509922082218,0.0020302234475019607
0.09055826218954535,0.0987080182536969,0.11234970722383705,0.0036611543777420466,0.0020114363807802902
0.09045887582412522,0.09865325666150049,0.11210349673643237,0.0036185966011053417,0.0019928301322911985
0.09035966931435784,0.09859859046780325,0.11185769287513041,0.0035766723557919336,0.0019744044929947894
