iteration,gradient_norm_on_full_trainset_avg,loss_on_full_trainset_avg
0,0.33041023336680486,0.6925620760546334
1,0.330390172016145,0.6925376273067587
2,0.32998758056667105,0.6920440668356967
3,0.3295529968461408,0.6915130148115509
4,0.3293226800699569,0.6912308977143296
5,0.32892515144532153,0.6907457190051411
6,0.32856587479594795,0.6903074208461233
7,0.3281880490333494,0.6898465203112085
8,0.32770473161861224,0.689258468168199
9,0.3275138103428655,0.6890261248727393
10,0.3270739753000068,0.6884919245109722
11,0.32668931072864904,0.6880247104239992
12,0.32639826009607986,0.6876716972117617
13,0.3261577799091656,0.6873806057805434
14,0.3257026401676076,0.686829507523653
15,0.32535995240121307,0.6864148114065027
16,0.32508349964101246,0.6860813446687849
17,0.3246397645088963,0.6855456376430584
18,0.3244218298462531,0.6852825525993698
19,0.3240082116437015,0.6847842929076213
20,0.3237205169806266,0.684437942090071
21,0.3233342434970802,0.6839737728857982
22,0.32300121213795707,0.6835728894964233
23,0.3225995108491201,0.6830912566634069
24,0.3223751759829011,0.6828220886021215
25,0.32193151703243544,0.6822905392615264
26,0.3216107598896396,0.6819066571950013
27,0.32123741294898733,0.6814597682666375
28,0.32093567451624466,0.681099621342403
29,0.3205403935920653,0.680627396227158
30,0.3203645873071608,0.680418165459229
31,0.31995595511111,0.6799305162256037
32,0.3196873468085839,0.6796113664132639
33,0.319302794134361,0.6791535376105153
34,0.31900172735179,0.6787960902437165
35,0.31866511928641944,0.6783959813409606
36,0.31839789390677586,0.6780788483302387
37,0.3180012310347552,0.6776083806447598
38,0.3177516197750001,0.6773128942162862
39,0.31744841212205516,0.6769538363726171
40,0.31724091151774636,0.6767083665483029
41,0.31688015275087456,0.6762819532955352
42,0.3166734184625936,0.6760378212217124
43,0.3164009654365346,0.6757160168263869
44,0.3161275445769489,0.6753938592347029
45,0.315845998762953,0.6750616332355505
46,0.3155423716128478,0.6747041237675038
47,0.315278464433894,0.6743936781772424
48,0.31502135074845583,0.6740909534209508
49,0.3148256702645228,0.673860761207284
50,0.3146068127566093,0.6736038679184443
51,0.3142801621064505,0.6732206206799367
52,0.3141033037573697,0.673012590984313
