iteration,gradient_norm_on_full_trainset_avg,loss_on_full_trainset_avg
0,0.3304685403431411,0.6926338088008299
1,0.3289702788188691,0.6908007061320971
2,0.3273248099249817,0.6887965972017137
3,0.3257347820597432,0.6868684493734918
4,0.32410924251329565,0.6849060928597023
5,0.322414686753243,0.6828692745500367
6,0.3207908246934774,0.6809267270804411
7,0.31918039546742527,0.6790085886952107
8,0.3176559121145209,0.6771998726069249
9,0.31618674949646663,0.6754638213055286
10,0.3147049855006545,0.6737193520414673
11,0.3133637612058731,0.672146453303845
12,0.3120404196427234,0.670599696196946
13,0.3105871848124301,0.6689072136763141
14,0.30918132604025694,0.6672758931022631
15,0.30797088569926956,0.6658756606573744
16,0.30685488612796274,0.6645886295927594
17,0.305633559539523,0.6631841857751464
18,0.30448119705041465,0.6618629025183829
19,0.3034688608754227,0.6607051229901064
20,0.3024184336728757,0.6595074726262466
21,0.30142134187043823,0.6583730749816976
22,0.30038739343936843,0.6571996526266592
23,0.2993915091322276,0.6560723010471037
24,0.29849544901163655,0.6550596557547437
25,0.29755500427290493,0.6539999494793284
26,0.2967009356001751,0.6530392334366165
27,0.2959401549039895,0.6521849566352007
28,0.29506379721273013,0.6512030330989618
29,0.2943062591379299,0.6503559731791965
30,0.2935308813408998,0.6494900987021699
31,0.29277596204137274,0.6486487996953924
32,0.2920564256105872,0.6478485077937738
33,0.29130908621198326,0.6470184311375728
34,0.29065310880571565,0.6462911178256799
35,0.2900200318431539,0.6455901658360511
36,0.28937824473832763,0.6448805158385047
37,0.2887511089890866,0.6441881167663082
38,0.2882156133428281,0.6435976700118017
39,0.28767360087127863,0.6430012850035789
40,0.28714879328917076,0.6424238513518263
41,0.2866859147120351,0.6419155503869584
42,0.2861273240686987,0.6413026437483946
43,0.2856038251008825,0.6407293300242187
44,0.2851591806552155,0.6402422084384023
45,0.2847785149554095,0.639825453978726
46,0.28438484813397313,0.6393952251094546
47,0.28392986833376066,0.6388986133850053
48,0.28352824348177963,0.6384608628261079
49,0.28316176418328565,0.6380616154167751
50,0.28282276479188084,0.637692142537075
51,0.28252797556757125,0.6373710624572313
52,0.282213292254471,0.637029370201548
53,0.2818176102719361,0.6365990979915634
54,0.2814753393470594,0.6362273209207405
55,0.28118489953286674,0.6359122201171388
56,0.2808883162899727,0.6355908280742089
57,0.280612580911782,0.6352916823971648
58,0.28033778109328444,0.6349937900065337
59,0.28004829818356325,0.6346804261203401
60,0.2797258250984477,0.63433140669767
61,0.27939772489858017,0.6339765414532397
62,0.2790648817127353,0.6336173148957187
63,0.2786777158802314,0.633199660769533
64,0.27833452809783754,0.6328289935481437
65,0.2782144101073123,0.6326996903936937
66,0.27799011182170524,0.6324576459973946
67,0.27765073755199254,0.6320921066703122
68,0.27739800544037896,0.6318203477369423
69,0.2771659515135049,0.6315705671168705
70,0.2768837292655726,0.6312668790678727
71,0.27654815167443114,0.6309060805698461
72,0.2761953408424277,0.6305272201612195
73,0.27592920872610877,0.6302420878868753
74,0.27567491583133097,0.629969689760886
75,0.2754660324731629,0.6297455541218688
76,0.27526588383059547,0.6295309635686542
77,0.27500463437474,0.6292510300385952
78,0.2747468110913478,0.628975073842448
79,0.2745425903971982,0.6287564948859548
80,0.2743738679434513,0.6285762066317514
81,0.27413372036349426,0.6283195885961971
82,0.2739608132695156,0.6281345182923204
83,0.27376896128919503,0.6279297445124645
84,0.2734917167808573,0.6276340602483699
85,0.27325618225491,0.627382483588924
86,0.2730104409012883,0.6271204441731485
87,0.2727662236058668,0.626860353791729
88,0.27255208151788834,0.6266321584548802
89,0.2722791290277693,0.6263416694294004
90,0.27210097575908443,0.6261520078320861
91,0.27193182704003066,0.6259716791601974
92,0.2716091896152318,0.6256289628491633
93,0.2713504055833466,0.6253538881164944
94,0.27119188992554066,0.6251854566301929
95,0.2709374013072723,0.62491527942549
96,0.2707556370359433,0.6247222196992033
97,0.2705718282811892,0.6245269045494303
98,0.27037002177437663,0.6243125811958252
99,0.27012974424237074,0.6240576437054968
