iteration,gradient_norm_on_full_trainset_avg,loss_on_full_trainset_avg
0,0.3304723691226534,0.6926383296416592
1,0.32985581798863584,0.6918830453588136
2,0.32907609207985444,0.6909299230066429
3,0.3283421235389973,0.6900344463489786
4,0.327545497835498,0.6890646523990981
5,0.32677092515257444,0.6881236612970623
6,0.32602799517913006,0.6872231490240651
7,0.3252694993615147,0.6863056675268522
8,0.32451135842291445,0.6853902912883848
9,0.32376467210156534,0.6844907781546588
10,0.32301735286567745,0.6835923299074249
11,0.3222514986908514,0.6826734993616428
12,0.3215309349056712,0.681810673955086
13,0.320797814390818,0.6809346001124041
14,0.3200545120788598,0.6800480509007605
15,0.31931029939937106,0.6791622152962733
16,0.3185962342913776,0.6783139929056792
17,0.31785453123017804,0.6774346594444416
18,0.31713350013521835,0.6765813718478797
19,0.31643059641334426,0.6757511448392302
20,0.3157587264983418,0.6749590280477908
21,0.315090118771001,0.6741721720753481
22,0.31444132938472474,0.6734098294784964
23,0.3137987469950366,0.6726561395375712
24,0.3131830733143533,0.6719350378611959
25,0.3125366247577362,0.6711792607053693
26,0.311952026620022,0.6704969146987101
27,0.3113310673470776,0.6697729419060048
28,0.31072485664865135,0.6690675572731026
29,0.3101529374816833,0.6684029557134842
30,0.3095978470640229,0.667758841176604
31,0.30901186928518254,0.6670800384445406
32,0.3084651448090481,0.6664474415251773
33,0.30795678088131084,0.6658600385260736
34,0.307408595508438,0.6652274617995284
35,0.30691043935552476,0.6646532659862164
36,0.3064097115275758,0.6640768005392275
37,0.30592422708088507,0.6635185968919757
38,0.30545739236743585,0.662982592697482
39,0.30498879352231845,0.6624451055124337
40,0.3045345688865926,0.6619247356758587
41,0.30407285142778273,0.6613963810515917
42,0.3036397746953046,0.6609013564889423
43,0.3032012460825808,0.6604006210673521
44,0.3027684564759326,0.6599070681065625
45,0.3023749983354239,0.6594588505888709
46,0.30196367362675575,0.6589907132879502
47,0.30157298552662287,0.6585464623904851
48,0.30117529725287656,0.6580946745025135
49,0.30081645255164013,0.6576874371772415
50,0.3004392923209189,0.6572596723604553
51,0.3001060284349596,0.6568819971876729
52,0.2997388295578033,0.6564662728708395
53,0.2994183088040693,0.6561036989754118
54,0.2991077809847655,0.6557526366311277
55,0.29880312749560267,0.6554084949568151
56,0.2984509861257266,0.6550109673641962
57,0.2981318808794954,0.6546511476372152
58,0.2978723383274364,0.6543586300579458
59,0.29755543918897986,0.6540015848059004
60,0.29728993848487095,0.6537028810709457
61,0.2970544300017428,0.6534379047612964
62,0.29677307287651733,0.6531217160824674
63,0.29651064106934444,0.6528267607044406
64,0.2962718020187222,0.6525586003868824
65,0.2960328592082365,0.652290552940664
66,0.29581794789251825,0.6520495168768531
67,0.2955747714957956,0.6517769380297388
68,0.2953597801002645,0.6515360812699299
69,0.29514115020996723,0.6512911606859558
70,0.2949203083834687,0.6510439812862834
71,0.29473037384440826,0.6508313825830732
72,0.2944977435398114,0.6505712551863627
73,0.29430481462352087,0.6503557189572992
74,0.294076990216129,0.6501012081982755
75,0.29388217368271585,0.6498838741462122
76,0.2937204094564122,0.6497031766422955
77,0.293552468736352,0.6495158530482369
78,0.2933599842177995,0.6493012006098549
79,0.2931430757995774,0.6490594041416807
80,0.2929759766308939,0.6488732836764047
81,0.2927844754263387,0.6486599578988216
82,0.29259558274892106,0.6484495560095782
83,0.2924363774477564,0.6482723379744418
84,0.29230056816069633,0.6481213075488026
85,0.2921307241334307,0.6479324098819834
86,0.29196521850394097,0.647748518986178
87,0.2918165519876833,0.6475833985918726
88,0.29164794072162914,0.6473961684521252
89,0.291496079599027,0.6472274614812581
90,0.2913321293132144,0.6470456233947908
91,0.291193436788654,0.6468917747383034
92,0.2909964279965238,0.6466732807461172
93,0.2908424187833536,0.6465025201051009
94,0.2907043378036399,0.6463494007310107
95,0.2905120821961187,0.6461363838301453
96,0.2903509295995022,0.6459579696625424
97,0.29023890872519353,0.6458338777069679
98,0.2901099322480609,0.6456911510495003
99,0.2899529424211258,0.6455172841559303
100,0.2898095336225245,0.6453586706661933
101,0.28970197748429666,0.6452396519899839
102,0.2895771241499182,0.6451015677829335
103,0.28945739420762245,0.6449692710898383
104,0.2893647350438398,0.644866934096221
105,0.28923133515562804,0.6447195743831684
106,0.2891036698294269,0.644578617005013
107,0.28898802339973356,0.6444510122140382
108,0.28891191800038185,0.644367030622768
109,0.2887873168315396,0.6442295525629314
