epoch,train_loss(total),test_loss(average),test_accuracy(average),grad_norm_per_epoch,consensus_per_epoch
1,0.956247987376677,2.521073775291443,0.3588,0.0026473996695131063,0.03324946388602257
2,0.6302583946569545,2.689607779979706,0.3798,0.001139811472967267,0.026952188462018967
3,0.45925026105062383,2.7769336438179018,0.4151,0.0008949066395871341,0.023761101067066193
4,0.35886449215782656,2.842984263896942,0.4422,0.0006897775456309319,0.01835007034242153
5,0.3015707360731589,2.8484990859031676,0.4529,0.0005505105946213007,0.01952408067882061
6,0.26548033308338476,2.834812254905701,0.4582,0.00046061971806921065,0.015393205918371677
7,0.24343163837250825,2.8017400884628296,0.4608,0.0004310936783440411,0.016897082328796387
8,0.21871075019039013,2.7840098214149473,0.4629,0.00039621780160814524,0.014244379475712776
9,0.2023903416922769,2.7579680943489073,0.4638,0.0003351016785018146,0.019468791782855988
10,0.1919504043620986,2.7324796462059022,0.4648,0.0003894343681167811,0.014929777942597866
11,0.18104790196426818,2.709549598693848,0.4659,0.0003318689705338329,0.013915251940488815
12,0.1717067554442061,2.7073385238647463,0.4667,0.0003505733038764447,0.012375526130199432
13,0.16296320343138399,2.7041118335723877,0.4704,0.0003043515025638044,0.018317244946956635
14,0.16164428619919596,2.672069261074066,0.4769,0.0003102521877735853,0.016193639487028122
15,0.15538733633788857,2.6521526944637297,0.4828,0.0002962552534881979,0.018952833488583565
16,0.14739970278901024,2.6418747878074647,0.4897,0.00035776084405370057,0.01871689409017563
17,0.1442599455901497,2.6264930069446564,0.4972,0.00029184407321736217,0.012958171777427197
18,0.13858118451930382,2.6268620753288268,0.5005,0.00037167384289205074,0.016896013170480728
19,0.13673004797483618,2.6165797901153565,0.5087,0.0003722670371644199,0.013747048564255238
20,0.13332098030258674,2.6083620953559876,0.5124,0.00033960631117224693,0.01667839102447033
21,0.13057467625853983,2.5925080192089083,0.5189,0.00029197949334047735,0.01686979830265045
22,0.1262923563906067,2.5828204679489137,0.5263,0.0002642844046931714,0.016906630247831345
23,0.1235250346110882,2.5823185420036316,0.5308,0.0003742045082617551,0.01535177044570446
24,0.12332638836390264,2.5682432723045348,0.5366,0.00029527550213970244,0.016674570739269257
25,0.11938642443635979,2.55453369140625,0.5414,0.000308637652778998,0.027853980660438538
26,0.1173606122264991,2.544112160205841,0.5458,0.00027683202642947435,0.017269717529416084
27,0.11535283799811795,2.536137865781784,0.5531,0.00030193067505024374,0.019506467506289482
28,0.1145860999319199,2.5356356477737427,0.5555,0.0003791429044213146,0.012792130000889301
29,0.11049643380416406,2.518865314722061,0.5617,0.0002882337721530348,0.01508396491408348
30,0.11271710263414157,2.516048934459686,0.5643,0.0003188247501384467,0.01923871599137783
31,0.1083291759336921,2.509008643627167,0.5617,0.0002549746714066714,0.027654441073536873
32,0.10519534158142838,2.5108260035514833,0.5664,0.00034990269341506064,0.019164782017469406
33,0.10524131423114119,2.4955851912498472,0.5725,0.000256774656008929,0.015944628044962883
34,0.10207008180284016,2.507840846776962,0.5733,0.0002565407194197178,0.016081204637885094
35,0.1017789351879745,2.4894637131690978,0.5757,0.000325363886076957,0.02119755744934082
36,0.0983542525083632,2.4975702476501467,0.5789,0.00025406983331777155,0.011494780890643597
37,0.09847584130192125,2.477137117385864,0.5824,0.0004094672331120819,0.019174963235855103
38,0.09645024566231547,2.4910695803165437,0.5863,0.00029625793104059994,0.015579442493617535
39,0.09706902858876698,2.4777689456939695,0.5902,0.0003069058293476701,0.01768343895673752
40,0.09481014877658438,2.4805982899665833,0.5925,0.00031665852293372154,0.016215942800045013
41,0.09333502805816966,2.4684109699726107,0.5937,0.0002665532229002565,0.01538383774459362
42,0.09198629833455826,2.4618966495990753,0.5975,0.00026484212139621377,0.013953981921076775
43,0.0908169946255716,2.455958058834076,0.6024,0.0002658112207427621,0.028491057455539703
44,0.0895135500845877,2.4572586953639983,0.6014,0.0003049421065952629,0.017224857583642006
