epoch,train_loss(total),test_loss(average),test_accuracy(average),grad_norm_per_epoch,consensus_per_epoch
35,0.112219053672979,2.471592379808426,0.5557,0.00032379795447923243,0.009797616861760616
36,0.10909578926559235,2.4738011729717253,0.5587,0.0002587821218185127,0.00699451332911849
37,0.10951980422376781,2.4657830929756166,0.5621,0.00040673886542208493,0.007902766577899456
38,0.10706092668948947,2.4638170337677003,0.5664,0.00029885294497944415,0.00862602423876524
39,0.1074291697476764,2.457368947267532,0.5687,0.0003349895414430648,0.007274143863469362
40,0.1049998723524245,2.4546013116836547,0.5721,0.0002902036940213293,0.007950393483042717
41,0.10358610807137715,2.4459622728824617,0.5724,0.00028539341292344034,0.007843468338251114
42,0.1019420822629252,2.4440794408321382,0.5749,0.000279708270682022,0.007433138322085142
43,0.10079601457392848,2.441477624177933,0.5776,0.0002663739142008126,0.010474979877471924
44,0.09920635623102253,2.4385523426532747,0.5789,0.0003135601000394672,0.007404441479593515
45,0.09768433357916169,2.436891008615494,0.581,0.00027186854276806116,0.008168725296854973
46,0.0958366118925246,2.4405763244628904,0.584,0.00042706765816546977,0.010281451046466827
47,0.09483846022772628,2.4264352560043334,0.5863,0.00025456733419559896,0.007420571055263281
48,0.09378633912451365,2.4275086414813996,0.5884,0.00035917622153647244,0.006431161426007748
49,0.09471483971621539,2.428469401597977,0.5922,0.0002829450531862676,0.007166455965489149
50,0.09186707328803637,2.4281976866722106,0.5931,0.00025437911972403526,0.005995979066938162
51,0.09272764877391022,2.4233545303344726,0.5956,0.0002626844507176429,0.008432016707956791
52,0.08839428940838254,2.4308766186237336,0.5965,0.0002650106034707278,0.006165273021906614
53,0.09058726692219844,2.424348441362381,0.5991,0.0003687014395836741,0.009012592025101185
54,0.09033291802011631,2.4219081103801727,0.5993,0.00032710304367356,0.0067903450690209866
55,0.08796526043600328,2.419961041212082,0.6019,0.0002821010129991919,0.008416278287768364
56,0.0886889629795946,2.4216910302639008,0.6047,0.0004082371306139976,0.00875141192227602
57,0.08677746973478713,2.402124981880188,0.6073,0.00028363970341160893,0.010391362942755222
58,0.08550395439001354,2.4085591542720795,0.6095,0.00026344970683567226,0.011161179281771183
59,0.08401997749869888,2.4113130152225493,0.6113,0.0002721724158618599,0.010237461887300014
60,0.08425824782131491,2.40887459397316,0.6115,0.0003240062505938113,0.008807743899524212
61,0.08450644231728606,2.4089437127113342,0.616,0.0002666203654371202,0.008599795401096344
62,0.08480102229057937,2.410106748342514,0.615,0.00040696357609704137,0.009815111756324768
63,0.0806624408358255,2.404791910648346,0.6196,0.0002701053745113313,0.009459647350013256
64,0.08155560878583708,2.4090720295906065,0.6205,0.0003429972566664219,0.005651663523167372
65,0.08097739457278638,2.3985823464393614,0.6238,0.0003293441259302199,0.008374599739909172
66,0.0796283360167935,2.4002666771411896,0.6246,0.0003188657574355602,0.007380051538348198
67,0.07860511163803371,2.4025360131263733,0.6253,0.00037739856634289026,0.006806345656514168
68,0.0769002531604791,2.399667582511902,0.6275,0.0003287244471721351,0.007714173290878534
69,0.07753199201731666,2.3992194187641145,0.6291,0.00029774720314890146,0.008071765303611755
70,0.07662826961510487,2.4015445423126223,0.6314,0.00029156991513445973,0.006217413581907749
71,0.07847223844932946,2.39073802113533,0.635,0.00024617533199489117,0.009436271153390408
72,0.07621222574616203,2.393133211135864,0.6362,0.0004806201031897217,0.009204508736729622
73,0.07497901152315978,2.3946509993076326,0.6369,0.000344385567586869,0.007789360359311104
74,0.07686739959879904,2.39906546831131,0.6391,0.00033367134165018797,0.010746712796390057
75,0.07443612842896097,2.394793224334717,0.6417,0.00022925487428437918,0.0073435623198747635
76,0.07355692230064322,2.3978926730155945,0.6432,0.00025705178268253803,0.00961549486964941
77,0.07204587437917252,2.3905949747562407,0.6459,0.0002239157329313457,0.00866943970322609
78,0.07204333062258524,2.3952251362800596,0.6459,0.00022697486565448344,0.008103632368147373
79,0.07162347672557509,2.3902770709991454,0.6491,0.0003534227726049721,0.009941820986568928
80,0.07033016113564372,2.3868179607391355,0.6527,0.00030669491388835013,0.0113680399954319
81,0.07219762360123363,2.3881206595897675,0.6541,0.0002968011249322444,0.00886623840779066
82,0.07113018787994578,2.3883764338493347,0.6551,0.000275073223747313,0.006946399807929993
83,0.07045883364421693,2.3890983390808107,0.6557,0.0002458317903801799,0.007358952891081572
84,0.0702692149836268,2.391750246286392,0.6575,0.00033188945963047445,0.008525138720870018
85,0.06941519402017868,2.3983170056343077,0.6569,0.0003251287271268666,0.005518375895917416
86,0.0687699109139676,2.39548742890358,0.6593,0.0003391937934793532,0.007310935296118259
87,0.06957312813028693,2.396154499053955,0.6586,0.00028117012698203325,0.006559211295098066
88,0.0687935021580071,2.392685911655426,0.6612,0.0002981552679557353,0.010090949945151806
89,0.06882054523590046,2.3940635144710543,0.6625,0.0002568003546912223,0.009373280219733715
90,0.06600251610113962,2.387003540992737,0.6638,0.00027926723123528063,0.009212485514581203
91,0.06823892376662509,2.389765820503235,0.6637,0.00029979945975355804,0.006529371254146099
92,0.06752980901935213,2.3792803406715395,0.6662,0.00030212735873647034,0.006664574146270752
93,0.06649073147894563,2.382175827026367,0.6675,0.0002272391866426915,0.010792882181704044
94,0.0642030576395022,2.388471174240112,0.6679,0.00032464260584674776,0.007521745748817921
95,0.06528070571555479,2.381983640193939,0.67,0.0002506425662431866,0.007664775010198355
96,0.06506595644797827,2.382188388109207,0.6726,0.00022610175074078143,0.00797234009951353
97,0.06390201835263823,2.3796083879470826,0.6726,0.00028383187600411475,0.0085025979205966
98,0.06630808998503394,2.386627125740051,0.6724,0.00040771206840872765,0.007721025962382555
99,0.06336620350594858,2.383981069326401,0.6736,0.00032311544055119157,0.008254061453044415
100,0.06400528738929613,2.380072202682495,0.6737,0.00029794994043186307,0.0070365904830396175
101,0.06328933798028408,2.378355458974838,0.6752,0.00026079692179337144,0.005739287938922644
102,0.0628939413566243,2.3781748640537264,0.6763,0.00027472447254695,0.005538309458643198
103,0.06254131424970724,2.378080047369003,0.676,0.00026350095868110657,0.0062583982944488525
104,0.06060643226059305,2.3724001049995422,0.6788,0.0002460851683281362,0.010401393286883831
105,0.0607840713818331,2.378073328733444,0.6796,0.0003052055835723877,0.008210249245166779
106,0.061904913091377634,2.371592381000519,0.6816,0.00026264003827236593,0.008975991979241371
107,0.05996768885115917,2.378368178606033,0.6791,0.00037680400419048965,0.009966046549379826
108,0.06072204347347488,2.3761937057971956,0.6832,0.0002243841881863773,0.006746980827301741
109,0.05993800931861876,2.3779290962219237,0.6836,0.0003689277218654752,0.007741746958345175
110,0.05886852911144898,2.373609902858734,0.684,0.00021545635536313057,0.0061548613011837006
111,0.058083367861203244,2.373345435857773,0.6846,0.00017736907466314733,0.0058158026076853275
112,0.05842876551370766,2.383475890159607,0.6839,0.0003368874022271484,0.00883552711457014
113,0.05860514529804523,2.3806165874004366,0.683,0.0003094821295235306,0.00716841546818614
114,0.05881180139761921,2.37953991651535,0.6859,0.00035283830948174,0.008804604411125183
115,0.05822442732499661,2.381391977071762,0.6852,0.00026594140217639506,0.008293593302369118
116,0.05729299397962923,2.380751829147339,0.6861,0.00025478200404904783,0.008777872659265995
117,0.05775978533249047,2.385074667930603,0.6855,0.00029170967172831297,0.010864324867725372
118,0.058223819064379144,2.378914442062378,0.6875,0.00041547432192601264,0.010506970807909966
119,0.056069483772876696,2.3781097614765168,0.6883,0.0002263330388814211,0.009185654111206532
120,0.05608885168928553,2.378134652376175,0.6886,0.00030305926338769495,0.009433630853891373
121,0.056067141465137936,2.3820314610004427,0.6885,0.00027085660258308053,0.006504136603325605
122,0.057978488983133354,2.375038925409317,0.6902,0.00034109866828657687,0.007243154104799032
123,0.05580338171834277,2.3757987701892853,0.6912,0.0003196239995304495,0.00722938496619463
124,0.055555139989214575,2.3767998957633973,0.6913,0.000268373463768512,0.008086703717708588
125,0.05467922638824864,2.3799929320812225,0.6924,0.00023030982993077487,0.008857117965817451
126,0.05477633762701943,2.3814593386650085,0.692,0.00020543221035040915,0.007104752119630575
127,0.05464688269421458,2.3768056428432462,0.6929,0.0001980440429178998,0.008499271236360073
128,0.05484862083795707,2.365731337070465,0.6942,0.0003060162125620991,0.009751285426318645
129,0.054702197830822016,2.37192129611969,0.6937,0.00023977273667696863,0.0064788018353283405
130,0.054508067805924126,2.372859263420105,0.694,0.00029777883901260793,0.0066133118234574795
131,0.053414371563121676,2.371117891073227,0.6946,0.0002006769645959139,0.008827706798911095
132,0.05300557821661838,2.3757542073726654,0.6953,0.00019018958846572787,0.006426425185054541
133,0.05341470135828933,2.3643617832660677,0.6963,0.0002841796667780727,0.00728064076974988
134,0.05150078614619938,2.3732128989696504,0.6963,0.0002654643030837178,0.006941254250705242
135,0.0527108847918744,2.3724170362949373,0.6969,0.0002695808361750096,0.009159336797893047
136,0.05197267759138265,2.3686994552612304,0.6986,0.0002985774481203407,0.008238837122917175
137,0.0520198627538677,2.3679507112503053,0.699,0.00018385142902843654,0.006499319802969694
138,0.05169710594959356,2.3712412309646607,0.6989,0.00018027274927590042,0.00684915017336607
139,0.052072490049475756,2.3687519693374632,0.6991,0.00031876485445536673,0.007721967063844204
140,0.04889571879411469,2.3779958379268646,0.6992,0.0003114016726613045,0.011018105782568455
141,0.04998000418591137,2.3732978010177614,0.699,0.00029830302810296416,0.007783111184835434
142,0.049519905531023804,2.372042249441147,0.7009,0.00029622638248838484,0.007527853362262249
143,0.05017361392241877,2.376334673166275,0.701,0.00022568860731553286,0.006984923034906387
144,0.05173755164660916,2.3735395789146425,0.7014,0.0003090655372943729,0.009173930622637272
145,0.05024355892847116,2.372984890937805,0.7021,0.00028957054018974304,0.0063782064244151115
146,0.05057952315798281,2.371187344789505,0.7025,0.0002720677584875375,0.00613293144851923
147,0.05047506642704074,2.37118230342865,0.7024,0.00020803598454222083,0.009951680898666382
148,0.04938678618998745,2.3716682612895967,0.7033,0.000236692518228665,0.008817019872367382
149,0.04902348006018312,2.365366976261139,0.7053,0.0003209742426406592,0.007713020779192448
150,0.05057487265534095,2.3698503410816194,0.7048,0.00031530557316727936,0.007464849855750799
151,0.04771521303651703,2.3642679333686827,0.7063,0.000332248309860006,0.008986316621303558
152,0.04847400802237963,2.365557255744934,0.7059,0.0002813768805935979,0.00793234072625637
153,0.048708266597492875,2.3674773371219633,0.7058,0.00028955494053661823,0.007532843388617039
154,0.04948705529189996,2.371460165977478,0.7057,0.0002559623389970511,0.00647591520100832
155,0.04772236970932903,2.366022182703018,0.7069,0.00021995064162183553,0.00801299512386322
156,0.047576265503979615,2.36399276971817,0.7082,0.0002527042815927416,0.008393079973757267
157,0.04827740182470832,2.360942258834839,0.7092,0.0002943335275631398,0.00678353663533926
158,0.0459979210564917,2.363502422571182,0.7077,0.0002480009861756116,0.007545072119683027
159,0.04717940650880337,2.3642085146903993,0.7082,0.00031868647783994675,0.007653330452740192
160,0.04665480907754721,2.358917955160141,0.7101,0.0002553157682996243,0.007669176906347275
161,0.04583457699423102,2.362389826774597,0.7099,0.0002839525113813579,0.005854520481079817
162,0.04579568678211119,2.3629927003383635,0.7099,0.00027414821670390666,0.00724753038957715
163,0.04575532029156346,2.360486363172531,0.7105,0.00033527056802995503,0.006892625708132982
164,0.04631408817462019,2.363185415267944,0.71,0.0003258649376221001,0.008399107493460178
165,0.04630180328102732,2.362458951473236,0.7111,0.0003093638806603849,0.008546187542378902
166,0.044688177351663645,2.3619935297966004,0.7115,0.00022702522983308882,0.006301273591816425
167,0.04608767932733974,2.3615182197093962,0.7107,0.00018365222786087543,0.006474638823419809
168,0.04488015128299594,2.3683177959918975,0.7108,0.0002793887397274375,0.0063738031312823296
169,0.045036353881949105,2.362669847011566,0.7118,0.0003963755734730512,0.006435759831219912
170,0.04484730532292176,2.3565797889232636,0.7127,0.00019844254711642861,0.007732670288532972
171,0.044968710048124194,2.3614553487300873,0.712,0.0003226624394301325,0.007702974136918783
172,0.04485632725236182,2.3674456000328066,0.7124,0.0002907032612711191,0.006770211737602949
173,0.04548208390966662,2.357792534828186,0.7122,0.000275610014796257,0.0075119915418326855
174,0.044653117927294726,2.358190871477127,0.713,0.00033278067712672055,0.00861817691475153
175,0.04462574368242074,2.3585337948799134,0.7133,0.00044635828817263246,0.009085142984986305
176,0.04289853261985086,2.3577992737293245,0.7139,0.00026076362701132894,0.008218903094530106
177,0.04268388615958896,2.357269237041473,0.7143,0.0003369482874404639,0.009175938554108143
178,0.043286158180971805,2.3634265840053557,0.7131,0.00037425741902552545,0.006636975333094597
179,0.04358733316405198,2.353513312339783,0.7152,0.00020404379756655544,0.005720611661672592
180,0.042149781041803794,2.3537497508525846,0.7155,0.0002746845129877329,0.005684866104274988
181,0.04295077147213994,2.3589825344085695,0.7154,0.00034005154157057405,0.008111976087093353
182,0.04353213340446756,2.350920674800873,0.7155,0.00021239978377707303,0.007574836723506451
183,0.04305201569395895,2.3527131414413454,0.7156,0.0002487381570972502,0.007601925637573004
184,0.04272114450892282,2.350544607639313,0.7155,0.00022178702056407928,0.006026519928127527
185,0.04253128573071916,2.3529868578910826,0.7153,0.00019170691666658968,0.00815417617559433
186,0.04117355897166842,2.3546204173564913,0.7163,0.00023578655964229256,0.00740163866430521
187,0.04232683629615585,2.357594310045242,0.7164,0.0003560969198588282,0.006844212766736746
188,0.042035691713838766,2.3465775835514067,0.7172,0.0002555410610511899,0.008614333346486092
189,0.0417962956833779,2.3488529646396636,0.7166,0.0002200335293309763,0.00646425224840641
190,0.042610864394117855,2.3475874841213225,0.7167,0.00021160639880690724,0.005960716865956783
191,0.04036473365487984,2.350371462106705,0.7179,0.00028286222368478775,0.00762057863175869
192,0.04079165486807658,2.351017163991928,0.718,0.00015817068924661726,0.006535129621624947
193,0.04183303043120415,2.33863521695137,0.7199,0.0002991089131683111,0.011480368673801422
194,0.04127377075948627,2.335704162120819,0.7203,0.00027654957375489175,0.007199894171208143
195,0.04090453458421335,2.339825532436371,0.7182,0.0001950608129845932,0.007130687590688467
196,0.039864812115509365,2.3423184525966643,0.7189,0.00027375531499274075,0.005542556755244732
197,0.041351709448782775,2.3392239844799043,0.7184,0.0002456584479659796,0.006984252482652664
198,0.04030792902827867,2.340925770998001,0.7197,0.0003304392739664763,0.010129321366548538
199,0.03868637259458066,2.3420076251029966,0.7202,0.00034871112438850105,0.007044130936264992
200,0.04043972988713633,2.3441575467586517,0.7186,0.00021608860697597265,0.007157879415899515
201,0.04033306949595745,2.348817534446716,0.7182,0.00014724006177857518,0.006868495140224695
202,0.03865283088934784,2.3530737137794495,0.7175,0.00018972931138705462,0.010352516546845436
203,0.04058139776257244,2.348672238588333,0.7192,0.0003123212663922459,0.006468082778155804
204,0.03863095297050234,2.3440112936496735,0.7188,0.00024735587066970766,0.007198132574558258
205,0.03886500618269516,2.3436722004413606,0.7202,0.00019404994964133948,0.007645919919013977
206,0.04024834748407876,2.3390761542320253,0.7209,0.0002973185037262738,0.008731848560273647
207,0.03994977530217855,2.3375488436222076,0.7201,0.000262692803516984,0.006064017303287983
208,0.04039316131053744,2.3353709733486174,0.7208,0.0002626669593155384,0.009186528623104095
209,0.04033492443252455,2.3330400681495664,0.7208,0.000259256805293262,0.006674679461866617
210,0.03860908571781742,2.3374060666561127,0.7206,0.00020580588898155838,0.007808541879057884
211,0.03852358849945705,2.3346077120304107,0.7209,0.0002838281507138163,0.006904290523380041
212,0.038605032727827095,2.3283738613128664,0.7216,0.00027604226488620043,0.006878495682030916
213,0.03916044674209646,2.3258461141586304,0.721,0.00022700089903082699,0.006468298379331827
214,0.03834890066079695,2.3318132281303408,0.7213,0.00021001652930863202,0.0073067666962742805
215,0.037901926118679145,2.3305451798439027,0.7228,0.00032058791839517653,0.006618964485824108
216,0.037463507633907975,2.3307228589057924,0.7229,0.00020193176169414073,0.007330633234232664
217,0.03811513373590503,2.3284725749492647,0.7218,0.00030065077589824796,0.006002392154186964
218,0.03803436677726741,2.328987098932266,0.7228,0.00028811339871026576,0.006592216435819864
219,0.03642070368939155,2.322870569229126,0.723,0.00015146668010856956,0.00929691456258297
220,0.0378258139071231,2.3248154807090757,0.7239,0.00020374235464259982,0.010354435071349144
221,0.03839777629646297,2.3224461674690247,0.7235,0.00023701199097558856,0.009946811012923717
222,0.03600323272592111,2.32056423664093,0.7239,0.0002506060991436243,0.007173059042543173
223,0.03747295955435146,2.325236394405365,0.7249,0.0002333069423912093,0.006255835760384798
224,0.03804962975098877,2.321514005661011,0.7244,0.00021834217477589846,0.008250059559941292
225,0.0373669086634559,2.323262565135956,0.7242,0.00028188404394313693,0.006789817474782467
226,0.0370916883222054,2.322238408327103,0.7254,0.00029644358437508345,0.006485418416559696
227,0.03529023778989811,2.3310903012752533,0.7248,0.0002760400529950857,0.008338057436048985
228,0.03708998566946468,2.327120471000671,0.7256,0.0002798425266519189,0.009727994911372662
229,0.036193953106507054,2.32770058631897,0.7251,0.0002884565619751811,0.006412887945771217
230,0.034503954613732325,2.3317153739929197,0.7255,0.00020814596791751683,0.006214298773556948
231,0.03719139088108834,2.3195346355438233,0.7252,0.0005190076190046966,0.007630322128534317
232,0.03586764304546287,2.3235545098781585,0.7262,0.00018683410598896444,0.005064536351710558
233,0.0356159862948934,2.321851348876953,0.7259,0.00024162787303794175,0.009289544075727463
234,0.034617758261643955,2.3203961074352266,0.7248,0.00022893109417054802,0.006891130935400724
235,0.03585704359402125,2.32129887342453,0.7249,0.00021815903892274946,0.009125416167080402
236,0.03484429885016603,2.3207606530189513,0.7253,0.0002649940724950284,0.007315541617572308
237,0.0354110258568481,2.32229239821434,0.7254,0.0002304078807355836,0.0072685773484408855
238,0.03582801140618284,2.3211186957359313,0.726,0.00029513126355595887,0.0058334930799901485
239,0.03613728817514572,2.3193983805179594,0.7254,0.0002211905230069533,0.006156382150948048
240,0.03535995923133718,2.3163842248916624,0.7256,0.0002816061023622751,0.008197080343961716
241,0.03279504306438203,2.3199873781204223,0.7263,0.0002244423667434603,0.0063462452962994576
242,0.03454496052330108,2.3200302040576934,0.726,0.00024673310690559447,0.009256047196686268
243,0.03409120096900576,2.315229892730713,0.7282,0.00021724397083744407,0.0065840729512274265
244,0.033958699607693064,2.3181077647209167,0.7276,0.00027644072542898357,0.00616818992421031
245,0.03424478991498315,2.312159079313278,0.7265,0.00024602049961686134,0.011448790319263935
246,0.03495405681708173,2.3072030675411224,0.7282,0.00023875583428889513,0.007530454080551863
247,0.03370096588293342,2.3121478140354155,0.7286,0.00024669882259331644,0.0058568324893713
248,0.03342666796635132,2.3137847208976745,0.7279,0.0002615992270875722,0.008502250537276268
249,0.033230921108829414,2.3100079679489136,0.728,0.00019743909069802612,0.008358028717339039
250,0.0329001005550192,2.3122126448154448,0.7278,0.00018500545411370695,0.006525943521410227
251,0.0340169704569554,2.311881774663925,0.7281,0.0002682607446331531,0.009592240676283836
252,0.03376925200211337,2.3080652713775636,0.7277,0.0002877209917642176,0.004802478477358818
253,0.033790614839794265,2.3060474824905395,0.7281,0.0003896007256116718,0.005929517559707165
254,0.03306659226733688,2.311092748641968,0.7278,0.00021759915398433805,0.006598849780857563
255,0.032264975598081946,2.314844413995743,0.7282,0.00016435520956292748,0.007847300730645657
256,0.03302638952909793,2.312785897254944,0.7283,0.00025262567214667797,0.0071892281994223595
257,0.03284556035116013,2.309203156232834,0.7278,0.00021159806055948138,0.006485160905867815
258,0.03199874008596699,2.3043104898929596,0.7285,0.00026258142315782607,0.006136646028608084
259,0.03281984235021613,2.306590305566788,0.7292,0.00022408105724025518,0.006722781341522932
260,0.032405083536522813,2.3102411472797395,0.7283,0.0002497922396287322,0.006383262109011412
261,0.032594267879864455,2.307744015455246,0.7284,0.00023446000705007464,0.006375529803335667
262,0.03344682399561075,2.3061540019512177,0.7282,0.00024296199262607843,0.0070561631582677364
263,0.03154694017123531,2.3093882489204405,0.7282,0.00023484167468268424,0.010187028907239437
264,0.0321379333067484,2.3031926238536835,0.729,0.00034351376234553754,0.006965185981243849
265,0.032017253842708225,2.303888008594513,0.7285,0.00022217401419766247,0.007711292244493961
266,0.0329256005352363,2.308839110136032,0.7295,0.00022627611178904772,0.011151391081511974
267,0.03206565492547344,2.302871617078781,0.7293,0.00025598384672775865,0.005173518322408199
268,0.03194745075322587,2.297554625272751,0.7294,0.00025497935712337494,0.0056919013150036335
269,0.03119930868804757,2.304091690778732,0.7287,0.00020220917940605432,0.006668413523584604
270,0.031349924666731546,2.3035098111629484,0.7287,0.00033233745489269495,0.006380996201187372
271,0.03163125783494498,2.297448847293854,0.7294,0.0002583864261396229,0.006943674758076668
272,0.03178129090638076,2.2981852006912233,0.7295,0.00023120582045521587,0.00753595819696784
273,0.03160231006080033,2.298392113447189,0.7296,0.00024262467923108488,0.0065819076262414455
274,0.031243596443075786,2.2956605422496796,0.7295,0.0002858144580386579,0.0065830121748149395
275,0.031618712932450346,2.293508665561676,0.7298,0.00025377143174409866,0.008139950223267078
276,0.030034788575879223,2.295901998281479,0.7294,0.00014656146231573075,0.006631582509726286
277,0.030575728418330686,2.2968218183517455,0.73,0.00025184618425555527,0.007642765529453754
278,0.030789941986645194,2.2978294563293455,0.7302,0.0003207645786460489,0.006927721668034792
279,0.030459577025770134,2.295936448574066,0.7302,0.0002719699405133724,0.006396399345248938
280,0.031753366998698865,2.2955001378059388,0.7297,0.0002036650403169915,0.0063336556777358055
281,0.029432029475936212,2.2992450857162474,0.7304,0.00028654548805207014,0.005918110720813274
282,0.0305329018801048,2.291596199274063,0.7304,0.0002549166965764016,0.0064532142132520676
283,0.029935507947025267,2.290284136533737,0.7295,0.0002221955801360309,0.009232362732291222
284,0.03059240773861372,2.289417703151703,0.7297,0.00029468603315763175,0.006166489794850349
285,0.03135518325536789,2.286567565202713,0.7304,0.0002747734833974391,0.007874901406466961
286,0.02958404244477483,2.2862236297130583,0.731,0.0001652134524192661,0.005091106053441763
287,0.029986484917006583,2.290655347108841,0.7309,0.00022814059047959745,0.006452931556850672
288,0.029786458238959312,2.286631325483322,0.7306,0.0002158104907721281,0.00943758338689804
289,0.02990234110856781,2.2841239905357362,0.7312,0.00018613439169712365,0.005977368447929621
290,0.029481645793075096,2.2896974062919617,0.7308,0.00022114442253950983,0.00826945248991251
291,0.029318057762056187,2.2872245955467223,0.7308,0.00019032039563171566,0.0062243156135082245
292,0.029089191050671443,2.2880421924591063,0.7308,0.000199593894649297,0.006654826924204826
293,0.029252844809151784,2.2883227276802063,0.7308,0.00026395803433842957,0.008278886787593365
294,0.029631825085301454,2.2858429169654846,0.7311,0.0002213397528976202,0.00950891524553299
295,0.028239776934119495,2.2877231788635255,0.733,0.00017007830319926143,0.006746544502675533
296,0.029265579758086115,2.2899236273765564,0.7315,0.00022770548821426928,0.007115300744771957
297,0.029800534940551262,2.282098277807236,0.7311,0.00029836766771040857,0.006843412760645151
298,0.028785437601933105,2.2900405204296113,0.7316,0.0003508499066811055,0.00670540751889348
299,0.02873714382735056,2.2818517875671387,0.7323,0.00022389888181351125,0.005268090404570103
300,0.028631166290693188,2.2808728504180906,0.7323,0.0003022183373104781,0.006328653544187546
301,0.028143069558978284,2.2847877490520476,0.7319,0.00018139138410333544,0.006485243793576956
302,0.028388199270577043,2.280859534740448,0.7325,0.00013933799345977604,0.006607777904719114
303,0.02768131244512325,2.2828795635700225,0.7327,0.00029645097674801946,0.007430504076182842
304,0.02830635489442864,2.281340928077698,0.7325,0.00030055930255912244,0.005564133636653423
305,0.02816320168848678,2.277016807794571,0.733,0.0002146570332115516,0.007184256333857775
306,0.028175036407176505,2.280827732086182,0.7327,0.00020590833446476609,0.007969794794917107
307,0.02849619909239983,2.276859699487686,0.7332,0.000265254988335073,0.007347245700657368
308,0.02839077713528044,2.277892689704895,0.7332,0.0002074811636703089,0.0069361538626253605
309,0.027668978625631613,2.2794062840938567,0.7325,0.00024696538457646966,0.005497334059327841
310,0.028433481870042916,2.2752765154838563,0.733,0.00027495084214024246,0.007867115549743176
311,0.027681587358332566,2.2773431396484374,0.7356,0.00022917517344467342,0.009334716014564037
312,0.027592101096603518,2.278352017402649,0.7334,0.0002402882237220183,0.005178052932024002
313,0.027439686463440995,2.2764845740795137,0.7328,0.0002545926545280963,0.008211624808609486
314,0.027887785026954638,2.2782548773288727,0.7332,0.00019965713727287948,0.0075316899456083775
315,0.027713818510214018,2.276889692544937,0.7334,0.00019585300469771028,0.004934204276651144
316,0.027292752997144253,2.2793519496917725,0.7325,0.0001423602516297251,0.005102420691400766
317,0.026903553076113598,2.278512136936188,0.732,0.00020355764718260616,0.006338838487863541
318,0.027197545847377262,2.2722088611125946,0.7333,0.0002548044722061604,0.007570766378194094
319,0.02628679947795447,2.27518972158432,0.7347,0.0001986821589525789,0.006973064038902521
