average_gradient_norm
0.3311120147551623
0.32997061184126664
0.3273674433060215
0.32299475856913223
0.3171940028991848
0.3108116209356086
0.3048164597838331
0.2998829340656375
0.29564073695404336
0.2917357294775821
0.28797609556261905
0.2842864135345893
0.2806198793680057
0.2769710801499651
0.2733531777285768
0.269784884684353
0.2662667540372326
0.2627863825338438
0.2593696849154149
0.2560095027287696
0.2527035008978702
0.2494674228481731
0.24630119224400898
0.2431734072247465
0.24011445760579733
0.23711303360951783
0.23416890999993697
0.23128008094933433
0.22845172096832606
0.2256648508293368
0.2229401304523812
0.2202696604295779
0.2176400707713325
0.21506523924754836
0.21253244699884913
0.21004893675723157
0.207609697006132
0.2052151491533476
0.20286420837702818
0.20056094331928817
0.1983010821932138
0.19608112157970453
0.19390581810018143
0.19176339598812323
0.18966701943536607
0.18759977406238149
0.18558034826382871
0.1835900234423657
0.18163874266608176
0.17971792216324894
0.17783865899921394
0.1759857646743498
0.17416570282185545
0.1723734322860645
0.17061854999927178
0.16889031726337916
0.16719531065951926
0.16552933214951993
0.1638866906061987
0.16227581434037913
0.1606894769812532
0.15913683261375253
0.15759559523976083
0.15608515093262434
0.15460050678437193
0.15313693359929326
0.15170045272982569
0.15028035544426302
0.14888491530469536
0.14751286996301524
0.14616386841169826
0.14483326713003322
0.14352666371590736
0.14223885514863716
0.14097225495019572
0.1397248600965344
0.13850078930724086
0.1372908563451183
0.13609704500776412
0.13492517086028105
0.13376942536466369
0.13262736618662524
0.1315056828599525
0.13039913090694902
0.12931120594158071
0.12823848758780673
0.12718085669473927
0.1261367856133729
0.1251033834139292
0.12408290796326622
0.12307953108159761
0.12209185524235078
0.12111844843812655
0.12015637267191756
0.1192075002024642
0.11827080179198915
0.1173453591722601
0.11643483355148679
0.11553361455323496
0.11464830792611816
0.11377606784137731
0.11290903306785616
0.1120607672168088
0.11121792245353304
0.11038522152522179
0.10956581055692187
0.10875729131303
0.10795449796258501
0.10716372392892311
0.10638053748672509
0.10560960007635409
0.10485128562093733
0.10409613227664509
0.10335465247101258
0.10262144655795628
0.10189670034569565
0.10118001781169825
0.10047069338131406
0.09977347211327171
0.09908255267098415
0.09839651460116416
0.09771881386890784
0.09705023151680178
0.09639150573203427
0.09573932163788232
0.09509401761298336
0.09445576361439909
0.09382599907371328
0.09320373934374351
0.09258898211472386
0.09197929702378219
0.09137944911436877
0.0907874385179681
0.09019926459675609
0.08961651043752321
0.08903872654959347
0.08846851281077847
0.0879070908173972
0.08734847963404938
0.08679152710589934
0.0862444096532459
0.08570557412965864
0.08517075236145445
0.08463841729569031
0.08411380292442391
0.08359638154238871
0.08308456271685737
0.08257883402790486
0.08207723107824327
0.0815795951187008
0.08108730000593187
0.0805981428304155
0.08011426829896627
0.07963479721106212
0.07916277775424418
0.07869045518563647
0.07822623674232312
0.0777657788380727
0.07731244930529595
0.07686029833378315
0.07641157437611744
0.07596749704083108
0.07552913807098047
0.07509608743561022
0.07466684134236642
0.07424326196614416
0.07381862412460519
0.07339864043362186
0.07298573412534591
0.07257445800324955
0.07216746091946177
0.0717620454377284
0.07136367310708802
0.07096761861104518
0.07057744368246602
0.07018846857223357
0.06980396578788013
0.06942205792451307
0.06904139426020202
0.06866821529594427
0.06829743258172283
