,gradient_norm_on_full_trainset,loss_on_full_trainset
0,0.2656654686078177,0.6139099148261951
1,0.2614118973979564,0.6091615144301109
2,0.2036181755935181,0.5484994593570964
3,0.1897730333741481,0.534884589846249
4,0.16155071861892528,0.508105596442694
5,0.14642256196124778,0.4942716691014637
6,0.13173316387092038,0.4812027495296443
7,0.12000138123734472,0.47103378017620856
8,0.11017032484569068,0.4627156817201539
9,0.10160336177309294,0.4556299255727393
10,0.09423920668842341,0.44967433756588737
11,0.08775670749577892,0.4445442060399494
12,0.08202617218069937,0.4401063879254832
13,0.0769203926097496,0.4362357890661638
14,0.07233600847899467,0.43283388629649794
15,0.06819890953862268,0.42982833153129363
16,0.06444364681212732,0.4271575898012593
17,0.061019985347464924,0.42477381811114645
18,0.05788488905733273,0.4226369329167654
19,0.055003378927510664,0.4207142631676923
20,0.052345550621270644,0.4189782956339935
21,0.049886399153637184,0.41740605960860633
22,0.04760438974987376,0.4159780023712821
23,0.045481160133377246,0.4146775197541647
24,0.04350077041309699,0.4134903371532196
25,0.04164942219216685,0.41240416901914534
26,0.03991504037077825,0.4114083568099032
27,0.03828704869673309,0.41049362851829374
28,0.03675611832733218,0.40965187288009447
29,0.0353140008322607,0.40887597148015614
30,0.03395336650428213,0.4081596503682304
31,0.032667683121565504,0.4074973624107448
32,0.03145110653852506,0.4068841859132017
33,0.03029839293299159,0.4063157412501985
34,0.029204821969924726,0.4057881195505155
35,0.028166132838846898,0.40529782276840737
36,0.02717846879567571,0.40484171236024663
37,0.026238330003654355,0.4044169655534279
38,0.025342532655592123,0.4040210377172024
39,0.024488173749434433,0.40365162998108367
40,0.023672600440305353,0.4033066612065644
41,0.022893383384964706,0.40298424367862584
42,0.022148293428640838,0.40268266193789565
43,0.021435281181311647,0.4024003543006752
44,0.0207524590567838,0.4021358966736849
45,0.020098085441229065,0.4018879883417212
46,0.019470550696622523,0.40165543945332893
47,0.01886836475665693,0.4014371599743332
48,0.01829014610547509,0.4012321499130598
49,0.017734611962362264,0.4010394906509111
50,0.01720056952013613,0.4008583372360859
51,0.016686908107094056,0.40068791151884153
52,0.016192592160263683,0.40052749602383186
53,0.015716654913205803,0.40037642846960486
54,0.015258192714575892,0.4002340968576141
55,0.014816359904761517,0.40009993506353764
56,0.014390364187356173,0.39997341887257576
57,0.013979462440324195,0.3998540624079828
58,0.013582956918642933,0.39974141490858417
59,0.013200191806189289,0.39963505781660225
60,0.012830550079778253,0.39953460214191566
61,0.012473450652709836,0.39943968607301245
62,0.01212834576904685,0.39934997280848156
63,0.01179471862319021,0.3992651485859912
64,0.011472081182232549,0.39918492088839425
65,0.011159972191124917,0.3991090168089542
66,0.01085795534290503,0.39903718155973095
67,0.010565617598193388,0.3989691771089537
68,0.01028256763986723,0.39890478093478365
69,0.010008434450334076,0.398843784884237
70,0.009742866000143445,0.3987859941272561
71,0.009485528037855077,0.39873122619697865
72,0.009236102972107675,0.3986793101081967
73,0.008994288837755179,0.398630085546828
74,0.0087597983387468,0.39858340212395843
75,0.00853235796115206,0.3985391186886661
76,0.008311707150372216,0.3984971026944174
77,0.008097597547156589,0.3984572296143418
78,0.007889792277549662,0.3984193824011483
79,0.007688065292356664,0.3983834509878576
80,0.007492200752120991,0.39834933182589194
81,0.007301992453977698,0.39831692745738567
82,0.007117243297073133,0.39828614611887847
83,0.006937764783541432,0.39825690137381287
84,0.006763376552290845,0.3982291117714932
85,0.006593905943097551,0.39820270053037804
86,0.006429187588716939,0.3981775952437626
87,0.006269063032923676,0.39815372760608964
88,0.006113380372563014,0.3981310331582719
89,0.005961993921861874,0.3981094510505553
90,0.00581476389738914,0.3980889238215791
91,0.0056715561221903415,0.39806939719239987
92,0.00553224174773823,0.398050819874353
93,0.005396696992452795,0.3980331433897201
94,0.005264802895641632,0.398016321904253
95,0.005136445085802814,0.3980003120706864
96,0.0050115135623144905,0.39798507288243923
97,0.004889902489610833,0.39797056553677046
98,0.004771510003012943,0.3979567533067138
99,0.0046562380254463066,0.3979436014211683
100,0.004543992094333333,0.39793107695257074
101,0.004434681198003132,0.3979191487116224
102,0.0043282176210080745,0.3979077871485796
103,0.00422451679778323,0.39789696426065996
104,0.004123497174121992,0.3978866535051443
105,0.004025080075982712,0.39787682971779176
106,0.003929189585172504,0.3978674690362095
107,0.003835752421488132,0.39785854882784777
108,0.0037446978309224714,0.3978500476223129
109,0.003655957479571393,0.3978419450477174
110,0.0035694653529025322,0.39783422177079947
111,0.0034851576600685016,0.39782685944057217
112,0.0034029727429702138,0.3978198406352714
113,0.0033228509897932357,0.39781314881239516
114,0.003244734752761928,0.39780676826163397
115,0.0031685682698689072,0.3978006840605148
116,0.0030942975903557133,0.3977948820325836
117,0.003021870503734877,0.39778934870797206
118,0.0029512364721554353,0.3977840712861991
119,0.0028823465659278936,0.39777903760106975
120,0.002815153402035824,0.39777423608754503
121,0.002749611085472144,0.39776965575045986
122,0.002685675153247509,0.3977652861349802
123,0.00262330252092864,0.39776111729869407
124,0.0025624514315724716,0.39775713978523775
125,0.002503081406929941,0.39775334459936795
126,0.002445153200801249,0.39774972318339297
127,0.002388628754431522,0.3977462673948842
128,0.002333471153841464,0.39774296948559196
129,0.0022796445889955263,0.39773982208149694
130,0.0022271143147131263,0.3977368181639306
131,0.0021758466132372535,0.3977339510517039
132,0.002125808758376596,0.397731214384186
133,0.002076968981144079,0.3977286021052795
134,0.0020292964368180677,0.3977261084482402
135,0.0019827611733575956,0.3977237279212956
136,0.0019373341011054042,0.3977214552940156
137,0.0018929869637176282,0.39771928558439495
138,0.0018496923102612366,0.3977172140466061
139,0.0018074234684248324,0.3977152361593868
140,0.0017661545187894572,0.3977133476150274
141,0.0017258602701108836,0.39771154430892397
142,0.0016865162355664798,0.39770982232966673
143,0.0016480986099218283,0.3977081779496362
144,0.0016105842475759012,0.39770660761607624
145,0.0015739506414445435,0.39770510794262226
146,0.0015381759026443953,0.397703675701257
147,0.0015032387409425292,0.3977023078146717
148,0.0014691184459362202,0.3977010013490136
149,0.001435794868932454,0.39769975350699505
150,0.001403248405495264,0.3976985616213478
151,0.001371459978632505,0.39769742314860473
152,0.0013404110225945527,0.3976963356631893
153,0.0013100834672581736,0.3976952968517995
154,0.0012804597230714975,0.39769430450806864
155,0.0012515226665355016,0.39769335652748966
156,0.0012232556262002597,0.3976924509025903
157,0.0011956423691538611,0.3976915857183436
158,0.0011686670879840462,0.3976907591478036
159,0.0011423143881930267,0.397689969447955
160,0.0011165692760466547,0.3976892149557639
161,0.001091417146840668,0.39768849408442186
162,0.0010668437735672266,0.3976878053197702
163,0.0010428352959651896,0.3976871472169002
164,0.0010193782099395337,0.397686518396914
165,0.0009964593573348216,0.39768591754384475
166,0.0009740659160488906,0.3976853434017235
167,0.000952185390473811,0.3976847947717863
168,0.0009308056022508548,0.3976842705098158
169,0.000909914681327876,0.3976837695236103
170,0.0008895010573072346,0.3976832907705723
171,0.0008695534510732228,0.3976828332554134
172,0.0008500608666885934,0.39768239602796673
173,0.0008310125835498746,0.3976819781811043
174,0.0008123981487918055,0.39768157884875266
175,0.0007942073699318821,0.3976811972040021
176,0.0007764303077458443,0.39768083245730496
177,0.0007590572693658056,0.39768048385476
178,0.0007420788015928711,0.3976801506764759
179,0.0007254856844165145,0.39767983223501213
180,0.0007092689247330809,0.3976795278738938
181,0.0006934197502566675,0.3976792369661948
182,0.0006779296036149555,0.39767895891318794
183,0.0006627901366241662,0.3976786931430575
184,0.0006479932047360981,0.3976784391096726
185,0.000633530861651833,0.3976781962914166
186,0.0006193953540960466,0.397677964190072
187,0.0006055791167461366,0.3976777423297565
188,0.0005920747673115131,0.3976775302559078
189,0.0005788751017572625,0.3976773275343169
190,0.000565973089667418,0.3976771337502046
191,0.0005533618697435532,0.39767694850734137
192,0.0005410347454336631,0.39767677142720814
193,0.0005289851806869758,0.3976766021481943
194,0.0005172067958310149,0.3976764403248345
195,0.0005056933635663084,0.39767628562707946
196,0.0004944388050752173,0.39767613773959953
197,0.0004834371862409499,0.3976759963611223
198,0.00047268271397329676,0.39767586120379816
199,0.00046216973263779365,0.3976757319925966
200,0.00045189272058452777,0.3976756084647295
201,0.0004418462867738614,0.3976754903691003
202,0.00043202516749578325,0.39767537746577925
203,0.00042242422317986946,0.3976752695255016
204,0.0004130384352931548,0.3976751663291895
205,0.0004038629033231026,0.39767506766749466
206,0.0003948928418428622,0.39767497334036306
207,0.00038612357765654075,0.39767488315661825
208,0.00037755054702184616,0.3976747969335641
209,0.0003691692929477371,0.39767471449660535
210,0.0003609754625647318,0.3976746356788857
211,0.00035296480456591735,0.39767456032094184
212,0.0003451331667161775,0.39767448827037344
213,0.00033747649342782753,0.3976744193815277
214,0.0003299908234006267,0.39767435351519864
215,0.0003226722873240614,0.3976742905383393
216,0.0003155171056404095,0.39767423032378746
217,0.0003085215863663188,0.3976741727500038
218,0.00030168212297173235,0.39767411770082095
219,0.0002949951923139373,0.39767406506520486
220,0.000288457352625402,0.3976740147370264
221,0.0002820652415540344,0.3976739666148432
222,0.000275815574253845,0.3976739206016915
223,0.0002697051415250184,0.397673876604887
224,0.00026373080800169967,0.39767383453583505
225,0.0002578895103863522,0.39767379430984917
226,0.00025217825572911023,0.3976737558459771
227,0.00024659411975106317,0.3976737190668359
228,0.00024113424521024084,0.3976736838984537
229,0.00023579584030883986,0.3976736502701178
230,0.00023057617714086805,0.397673618114231
231,0.00022547259017879554,0.39767358736617314
232,0.00022048247479848014,0.39767355796417003
233,0.00021560328584082584,0.3976735298491664
234,0.00021083253620968637,0.3976735029647068
235,0.00020616779550454233,0.3976734772568199
236,0.00020160668868740182,0.3976734526739087
237,0.00019714689478272362,0.39767342916664605
238,0.00019278614560957563,0.3976734066878737
239,0.0001885222245451957,0.3976733851925072
240,0.0001843529653189415,0.39767336463744396
241,0.00018027625083602585,0.39767334498147533
242,0.00017629001203013563,0.3976733261852042
243,0.00017239222674415532,0.3976733082109637
244,0.00016858091863817916,0.3976732910227422
245,0.00016485415612434965,0.3976732745861092
246,0.00016121005132750907,0.39767325886814614
247,0.0001576467590711403,0.3976732438373801
248,0.0001541624758879408,0.39767322946371914
249,0.00015075543905433288,0.3976732157183927
250,0.00014742392564832336,0.39767320257389244
251,0.00014416625163002047,0.3976731900039169
252,0.0001409807709444515,0.39767317798331864
253,0.00013786587464576246,0.39767316648805334
254,0.00013481999004253073,0.39767315549513094
255,0.00013184157986357716,0.3976731449825698
256,0.00012892914144360258,0.39767313492935175
257,0.00012608120592843148,0.39767312531538046
258,0.00012329633749901515,0.3976731161214402
259,0.00012057313261410009,0.3976731073291574
260,0.00011791021927071152,0.39767309892096375
261,0.00011530625628225812,0.3976730908800609
262,0.00011275993257376024,0.3976730831903862
263,0.00011026996649369101,0.3976730758365806
264,0.00010783510514211501,0.39767306880395836
265,0.00010545412371461936,0.3976730620784761
266,0.00010312582486175487,0.39767305564670613
267,0.00010084903806349148,0.39767304949580823
268,9.862261901841647e-05,0.39767304361350475
269,9.644544904720615e-05,0.39767303798805514
270,9.43164345100758e-05,0.3976730326082333
271,9.223450623791843e-05,0.3976730274633039
272,9.01986189766512e-05,0.39767302254300185
273,8.820775084459127e-05,0.39767301783751113
274,8.626090280248807e-05,0.39767301333744515
275,8.435709813577629e-05,0.3976730090338283
276,8.249538194907038e-05,0.3976730049180772
277,8.067482067221264e-05,0.39767300098198455
278,7.889450157785874e-05,0.39767299721770155
279,7.71535323102876e-05,0.3976729936177227
280,7.545104042504449e-05,0.3976729901748711
281,7.378617293930802e-05,0.3976729868822837
282,7.215809589251247e-05,0.39767298373339705
283,7.05659939173332e-05,0.397672980721935
284,6.900906982027915e-05,0.39767297784189615
285,6.748654417227218e-05,0.39767297508754074
286,6.599765490835084e-05,0.3976729724533806
287,6.454165693675947e-05,0.3976729699341671
288,6.311782175697532e-05,0.3976729675248812
289,6.17254370864835e-05,0.3976729652207228
290,6.0363806496120895e-05,0.3976729630171023
291,5.9032249053793756e-05,0.39767296090963006
292,5.773009897632136e-05,0.3976729588941086
293,5.6456705289246855e-05,0.39767295696652366
294,5.521143149451907e-05,0.39767295512303635
295,5.3993655245566935e-05,0.39767295335997577
296,5.280276802998569e-05,0.3976729516738312
297,5.163817485940092e-05,0.39767295006124515
298,5.049929396627719e-05,0.39767294851900714
299,4.938555650783172e-05,0.39767294704404665
300,4.829640627657366e-05,0.3976729456334274
301,4.723129941740387e-05,0.3976729442843413
302,4.618970415122511e-05,0.397672942994103
303,4.517110050471293e-05,0.3976729417601442
304,4.417498004641717e-05,0.3976729405800091
305,4.320084562857406e-05,0.3976729394513489
306,4.224821113507485e-05,0.39767293837191725
307,4.1316601234866725e-05,0.3976729373395663
308,4.040555114113379e-05,0.3976729363522416
309,3.9514606375790307e-05,0.3976729354079785
310,3.8643322539433885e-05,0.3976729345048982
311,3.7791265086415077e-05,0.3976729336412038
312,3.695800910495867e-05,0.3976729328151771
313,3.61431391022562e-05,0.3976729320251746
314,3.534624879460651e-05,0.39767293126962466
315,3.456694090193697e-05,0.39767293054702424
316,3.380482694728868e-05,0.39767292985593594
317,3.305952706053422e-05,0.3976729291949851
318,3.2330669786820154e-05,0.39767292856285696
319,3.1617891899008905e-05,0.39767292795829445
320,3.0920838214599254e-05,0.39767292738009485
321,3.0239161416612705e-05,0.3976729268271082
322,2.9572521878506885e-05,0.397672926298235
323,2.8920587493155775e-05,0.3976729257924232
324,2.8283033505517727e-05,0.3976729253086671
325,2.7659542349125653e-05,0.39767292484600447
326,2.704980348623572e-05,0.3976729244035156
327,2.6453513251642042e-05,0.39767292398032045
328,2.58703746998341e-05,0.39767292357557743
329,2.530009745568693e-05,0.39767292318848196
330,2.4742397568482287e-05,0.39767292281826444
331,2.419699736926505e-05,0.39767292246418845
332,2.366362533120933e-05,0.3976729221255505
333,2.3142015933281797e-05,0.3976729218016769
334,2.2631909526869042e-05,0.397672921491924
335,2.213305220546119e-05,0.3976729211956761
336,2.164519567721182e-05,0.3976729209123439
337,2.1168097140251956e-05,0.39767292064136456
338,2.07015191609715e-05,0.3976729203821993
339,2.0245229554827543e-05,0.3976729201343329
340,1.979900127006743e-05,0.39767291989727277
341,1.936261227372725e-05,0.3976729196705475
342,1.8935845440433703e-05,0.3976729194537064
343,1.8518488443567268e-05,0.3976729192463189
344,1.8110333648896757e-05,0.3976729190479723
345,1.7711178010571795e-05,0.3976729188582727
346,1.7320822969383755e-05,0.39767291867684307
347,1.6939074353379002e-05,0.39767291850332254
348,1.6565742280700554e-05,0.3976729183373666
349,1.6200641064418564e-05,0.39767291817864514
350,1.584358911973432e-05,0.3976729180268428
351,1.5494408873016964e-05,0.3976729178816582
352,1.5152926673103373e-05,0.39767291774280233
353,1.4818972704250345e-05,0.3976729176099997
354,1.449238090140068e-05,0.3976729174829861
355,1.4172988867030072e-05,0.3976729173615092
356,1.386063778996485e-05,0.39767291724532783
357,1.355517236611923e-05,0.3976729171342109
358,1.3256440720704634e-05,0.3976729170279375
359,1.2964294332410461e-05,0.3976729169262967
360,1.2678587959284283e-05,0.39767291682908656
361,1.2399179566062035e-05,0.3976729167361137
362,1.2125930253221388e-05,0.3976729166471935
363,1.1858704187718976e-05,0.39767291656214937
364,1.1597368535077156e-05,0.3976729164808123
365,1.1341793393032806e-05,0.3976729164030206
366,1.109185172682543e-05,0.3976729163286198
367,1.0847419305583088e-05,0.39767291625746193
368,1.060837464053499e-05,0.3976729161894059
369,1.0374598924234959e-05,0.3976729161243162
370,1.0145975971356278e-05,0.39767291606206373
371,9.922392160667744e-06,0.39767291600252463
372,9.703736378378498e-06,0.39767291594558074
373,9.489899962736334e-06,0.39767291589111886
374,9.28077664983879e-06,0.39767291583903075
375,9.07626252058297e-06,0.39767291578921315
376,8.876255948837246e-06,0.3976729157415669
377,8.68065755090036e-06,0.3976729156959974
378,8.489370135802e-06,0.39767291565241414
379,8.30229865694516e-06,0.3976729156107304
380,8.119350164659046e-06,0.39767291557086365
381,7.940433760013271e-06,0.39767291553273454
382,7.765460549280854e-06,0.39767291549626727
383,7.5943435998946e-06,0.3976729154613894
384,7.4269978969948955e-06,0.3976729154280318
385,7.2633403010171625e-06,0.3976729153961281
386,7.103289506448561e-06,0.397672915365615
387,6.946766001164983e-06,0.3976729153364316
388,6.7936920269458516e-06,0.39767291530852034
389,6.643991540582883e-06,0.3976729152818256
390,6.497590176239342e-06,0.3976729152562942
391,6.354415208177916e-06,0.3976729152318757
392,6.21439551474436e-06,0.3976729152085213
393,6.077461542806919e-06,0.397672915186185
394,5.943545273212145e-06,0.3976729151648221
395,5.812580186905468e-06,0.3976729151443904
396,5.684501231739002e-06,0.39767291512484915
397,5.559244790299214e-06,0.39767291510615965
398,5.436748647924373e-06,0.39767291508828456
399,5.316951962068941e-06,0.3976729150711886
400,5.199795231752948e-06,0.39767291505483776
401,5.085220268129697e-06,0.39767291503919944
402,4.973170165431735e-06,0.3976729150242428
403,4.863589272699146e-06,0.39767291500993807
404,4.7564231660566795e-06,0.3976729149962567
405,4.6516186216937125e-06,0.3976729149831716
406,4.549123589308992e-06,0.3976729149706568
407,4.44888716623799e-06,0.39767291495868745
408,4.35085957215502e-06,0.39767291494723983
409,4.2549921243303654e-06,0.397672914936291
410,4.161237213334538e-06,0.3976729149258194
411,4.069548279441178e-06,0.3976729149158042
412,3.979879789352488e-06,0.3976729149062256
413,3.892187213735466e-06,0.39767291489706413
414,3.8064270049047364e-06,0.3976729148883023
415,3.7225565752555065e-06,0.3976729148799221
416,3.6405342760538738e-06,0.39767291487190715
417,3.5603193767294915e-06,0.3976729148642417
418,3.481872044621934e-06,0.39767291485691014
419,3.4051533252184265e-06,0.3976729148498982
420,3.3301251227080285e-06,0.3976729148431917
421,3.2567501810625944e-06,0.3976729148367777
422,3.184992065558208e-06,0.3976729148306431
423,3.114815144625814e-06,0.3976729148247759
