iteration,gradient_norm_on_full_trainset_avg,loss_on_full_trainset_avg
0,0.33051588726159337,0.692618108881674
1,0.32968960870326114,0.6916056451477648
2,0.32870952470205517,0.6904077846265635
3,0.327752859749383,0.6892416806681357
4,0.3268135280349812,0.688099736937027
5,0.3258496571838252,0.686931082833764
6,0.3249089536294406,0.685793537598764
7,0.32395560806423085,0.6846435352304217
8,0.3230069979821355,0.68350226276762
9,0.3220996276320268,0.6824133923946963
10,0.32122011242577586,0.6813603712433316
11,0.3203273693369069,0.6802941761663064
12,0.3194456241439076,0.6792434200402042
13,0.3186046195794827,0.6782436539685212
14,0.31778450150663895,0.6772708663869724
15,0.3169574667704741,0.6762919008259844
16,0.3161182768170593,0.6753007466182811
17,0.31532695177271775,0.6743681702317407
18,0.31452904568057716,0.6734297306997874
19,0.3137971279561902,0.6725706469919157
20,0.313064548798308,0.6717123967220844
21,0.31233754085552157,0.6708622974463749
22,0.3116409079286433,0.6700491762085896
23,0.3109389429646761,0.6692312048992579
24,0.31025412988234047,0.6684347663807482
25,0.30958298270571055,0.667655554921766
26,0.3089227479186949,0.6668901728197048
27,0.30825853267992365,0.6661214948456495
28,0.3076317744302065,0.6653974487893539
29,0.3069914451628777,0.6646587745107748
30,0.3063953028489158,0.6639721951057636
31,0.30581152057759226,0.6633008340724915
32,0.3052369573596662,0.6626410100148604
33,0.30468136180799943,0.6620038819321925
34,0.3041491377320265,0.6613942650357094
35,0.30363023893892294,0.6608007506732032
36,0.3031219903919731,0.6602200746382667
37,0.3026151534841052,0.6596416701554411
38,0.3021228720914726,0.6590807016106239
39,0.30165318033817423,0.6585462296539886
40,0.30117187730782147,0.6579990292923354
41,0.3007029125708879,0.6574664425409116
42,0.30028083065501265,0.6569876534946133
43,0.2998400840138104,0.6564881290233795
44,0.29942576106325103,0.6560190919373685
45,0.2990299592984723,0.6555713984257574
46,0.29863887255503113,0.6551294409746029
47,0.2982587073999054,0.6547004029244372
48,0.2978411234340826,0.6542295354897629
49,0.29748092183517016,0.6538236685985247
50,0.29713589713349386,0.6534350979404835
51,0.2967880509452194,0.6530438195941941
52,0.2964358604755224,0.652647865299728
53,0.29611965705570575,0.65229280745373
54,0.2957826489794434,0.651914603138052
55,0.29545547838255803,0.6515477740076183
56,0.2951525390465245,0.651208205498693
57,0.29485678200446225,0.6508771307275937
58,0.2945444768640043,0.6505276895665184
59,0.29424387963647936,0.6501915384561973
60,0.2939556623512381,0.6498694504645712
61,0.2936427085644635,0.6495199018075011
62,0.293376521342807,0.6492228902299697
63,0.29310964641856263,0.6489252679061419
64,0.29284614181809576,0.648631657768329
65,0.2925912146320302,0.6483477195090158
66,0.2923607662380093,0.6480912416820054
67,0.2921307499071989,0.6478353153645027
68,0.2918720711777612,0.6475477123301259
69,0.2916595401477624,0.6473113990850765
70,0.2914304289631663,0.6470569444956136
71,0.29123524523121147,0.6468402225691213
72,0.29098377749796983,0.6465612112769176
73,0.29077950633540206,0.646334639114324
74,0.29055082620658385,0.6460811019712488
75,0.2903505029734744,0.64585916075692
76,0.2901410936062606,0.6456274023448044
77,0.28993837794016675,0.6454030195334826
78,0.28971699928204314,0.6451580800914775
79,0.2895352076060108,0.6449570226921777
80,0.28933442298321443,0.6447349944659442
81,0.28915660764500073,0.6445385989772994
82,0.28898099340507166,0.6443445640200778
83,0.28880975189890656,0.6441554904098599
84,0.2886426226844305,0.6439710141158212
85,0.28845214329473357,0.6437608687892599
86,0.28827945945311767,0.6435704081539071
87,0.28810013427758663,0.643372704739356
88,0.28791884732490314,0.6431729303318783
89,0.2877580310731759,0.6429957894528695
90,0.28758693725222356,0.6428073935230945
91,0.287433363856323,0.6426383458926126
92,0.28728851589694726,0.6424789035159117
93,0.28712435838302053,0.6422983912962761
94,0.28695836079324766,0.6421158147291713
95,0.28679668951206144,0.6419382006312495
96,0.2866267298968542,0.6417514473654119
97,0.28648432698046145,0.6415949918176267
98,0.2863425972059213,0.6414394412161519
99,0.2861962391474489,0.6412787284410038
100,0.2860286543527152,0.641094853414469
101,0.2858644511811509,0.6409147051515824
102,0.28570060509893924,0.6407350985612914
103,0.2855795599258535,0.6406024097625137
104,0.2854633888058257,0.6404750642187877
105,0.28531060998683744,0.6403077137193519
106,0.2851924141115625,0.6401782515621379
107,0.28505934206417527,0.6400325916812927
108,0.28493714977980444,0.6398988205753722
109,0.28480609952988867,0.6397554774192015
110,0.2846857051093098,0.6396237909832683
111,0.2845700089866622,0.6394973047970203
112,0.28444726970408934,0.6393631592616655
113,0.284338688100792,0.6392444604320544
114,0.2841988684422604,0.6390918147037399
115,0.28406405960435055,0.6389446331263939
