iteration,gradient_norm_on_full_trainset_avg,loss_on_full_trainset_avg
0,0.330606082902079,0.6927284630507875
1,0.3303572649617299,0.6924235267663958
2,0.33006227862497817,0.6920616911477367
3,0.3297075229645972,0.6916276186820529
4,0.32928762660460736,0.6911136954057518
5,0.3289427367556796,0.6906921505979335
6,0.3284994938426863,0.6901513054573324
7,0.3282924123232651,0.6898988305353807
8,0.32781438137101404,0.6893165172417577
9,0.32756478290857555,0.6890124746674258
10,0.32720472064910194,0.6885747325253244
11,0.32673906196316627,0.6880089691667788
12,0.3264434678791923,0.6876503121559692
13,0.3261239702181024,0.6872629667427383
14,0.32575911657685996,0.686820718678397
15,0.3254419691199698,0.6864369742532177
16,0.32512928666204066,0.686058828657506
17,0.32468409596110714,0.6855209038495972
18,0.32446368031381595,0.6852551240849929
19,0.32406257194138255,0.6847714921824339
20,0.32380226056527284,0.6844576348996281
21,0.323390234444735,0.6839623719858111
22,0.3230487378124325,0.6835513730419143
23,0.322702984990637,0.683136197024393
24,0.32241464712029044,0.6827899770780718
25,0.3220371766749091,0.6823374875844923
26,0.32169647853565275,0.681929388633809
27,0.32135929815726116,0.6815257005675827
28,0.3210347929279118,0.6811379548366374
29,0.3206634993851797,0.6806943286883236
30,0.32038162921042074,0.6803581285972816
31,0.32002451897353806,0.6799320493744301
32,0.31970758290272977,0.6795546911873347
33,0.31940519493130104,0.6791942578260535
34,0.31912835802424455,0.6788650857148584
35,0.3188099305076856,0.6784866169621322
36,0.31854376514233795,0.6781702418528964
37,0.3182026459136422,0.6777655560002159
38,0.3179386131491687,0.6774525251484438
39,0.31762315077286796,0.677078743956597
40,0.31732824267897153,0.6767291877231574
41,0.3170495269656295,0.6763999293324081
42,0.31677178539819595,0.6760712791560645
43,0.31661036425343536,0.6758804898943716
44,0.31618919137183643,0.6753832628135561
45,0.315959833530935,0.6751127072389856
46,0.3157195329613476,0.6748291411911138
47,0.31538476960761663,0.6744349867350277
48,0.3152673948976778,0.6742968931631158
49,0.3149287562016957,0.6738985307747121
50,0.3145698310850592,0.67347659048144
51,0.3144910656732437,0.6733840488609919
52,0.314187184456643,0.6730273976583334
53,0.31391528337126506,0.6727082404261515
54,0.3137243379412852,0.6724843012526338
55,0.3135907819817518,0.6723274940431072
56,0.31321374559297044,0.6718864011756902
57,0.31302359823552617,0.6716632597729193
58,0.31282648244264755,0.6714331124423422
59,0.31262355290807065,0.6711952764588747
60,0.31242992562682403,0.6709690615516133
61,0.3121934963103581,0.6706931688817712
62,0.3119650915572701,0.6704264980069479
63,0.3117653222578059,0.6701932314117154
64,0.31154329689033866,0.6699342905615623
65,0.3113218951959622,0.6696764356624907
66,0.3112331473771308,0.669572669216502
67,0.31107938395497897,0.6693937168648132
68,0.3107570313280327,0.6690189067516836
69,0.31069633899397014,0.6689480369778247
70,0.3104598045212118,0.6686730021819642
71,0.3103530406853744,0.6685485568345817
72,0.3100716618094806,0.6682220881182808
73,0.3099634981071249,0.6680961917584406
74,0.3098983889837209,0.6680206421321947
75,0.30967687471941907,0.6677633576640547
76,0.3095943433168608,0.6676679242399719
77,0.3093984836571767,0.6674405868135379
78,0.30930509649827215,0.6673325550895539
79,0.3091205234165878,0.6671181318513064
80,0.3089826669869401,0.6669588546534202
81,0.3089131259957246,0.6668781220408933
82,0.3087547305595155,0.666694935593217
83,0.30858112019984085,0.666493820963595
84,0.3085044362357692,0.6664052640836795
85,0.30833383722751384,0.6662080766749312
86,0.30824180878923585,0.6661014317936822
87,0.308138519631193,0.6659820864420283
88,0.30799785696332216,0.6658195580305524
89,0.30786800356976873,0.6656696671820564
90,0.30768163907063534,0.6654542255869398
91,0.3076188615979635,0.6653818705766212
92,0.3074472050373349,0.665183861306089
93,0.3073987276206517,0.665127941425492
94,0.30726913783331683,0.6649783227302429
95,0.3071777732587235,0.6648730723671381
96,0.3070509585839396,0.6647267895026285
97,0.3068966135947238,0.664548924891917
98,0.30684352285700356,0.6644878271828487
99,0.3066720185513245,0.664290107513912
100,0.3066544299780031,0.6642699814443772
101,0.30651709867241717,0.6641120075301226
102,0.3064267056731326,0.6640075937620483
103,0.306329918561992,0.6638962913667031
104,0.30629234647502424,0.6638533263752969
105,0.3062014692954812,0.663748177773543
106,0.30602997518003017,0.6635513332641323
107,0.30595286002950534,0.663462547010868
108,0.3058231949033484,0.6633135272012955
109,0.30581840278018924,0.6633080568443177
110,0.3056756399623666,0.6631442867837747
111,0.3055457820471943,0.6629947010015023
112,0.30548769607586235,0.6629283549497758
113,0.30552233537242857,0.6629680801567382
114,0.30533180208078947,0.6627491812706781
115,0.30532421989897685,0.662740453255849
116,0.305211349798305,0.6626112157697139
117,0.30519981025681764,0.6625973613435331
118,0.3050783842806152,0.662458448845316
119,0.3049660597972661,0.6623297194842658
120,0.30496412282870133,0.6623272176520996
121,0.3048551010988948,0.662202423639015
122,0.3047463597350853,0.6620775501578984
123,0.30483206476039326,0.6621758083368504
124,0.30463957690387816,0.661955327050259
125,0.3045790790033526,0.661885879132897
126,0.30457270680538995,0.6618786293499725
127,0.3045213546410789,0.6618198090921411
128,0.30439302094244236,0.66167283531958
129,0.30431294246821516,0.6615813569267668
130,0.304325513768374,0.6615957745331023
131,0.30417272404975837,0.6614207628690716
132,0.3041554098754336,0.6614009560925023
133,0.3040770797875717,0.6613114509751152
134,0.3039883396507994,0.6612101157235954
135,0.3039337333167676,0.6611470260960207
136,0.30389605706729694,0.6611043188888098
137,0.3037881031608094,0.6609805601341545
138,0.30374780729878237,0.6609349825160904
139,0.30364315649406814,0.6608150092691948
140,0.30358963113433113,0.6607541604504528
141,0.3035107612828741,0.6606634005041949
142,0.3034362816981051,0.6605788840213237
143,0.3034390637600518,0.6605815537584462
144,0.303346224428106,0.6604758348369049
