iteration,gradient_norm_on_full_trainset_avg,loss_on_full_trainset_avg
0,0.3305245083805968,0.6926286671404074
1,0.33045706219729853,0.6925459364068919
2,0.330039260965576,0.6920337696821122
3,0.32967156028578504,0.691583461427803
4,0.32930640150253154,0.6911367958141517
5,0.32894532900377454,0.6906955257147891
6,0.32860390073430545,0.690278716977469
7,0.32824288960565745,0.6898383737941534
8,0.3278844361148128,0.6894016443151139
9,0.3275325341944128,0.6889732873529228
10,0.32718435193420536,0.6885498963225665
11,0.32683182703128366,0.6881215682450046
12,0.3264846331128895,0.6877002099980803
13,0.3261294708628012,0.6872695499898037
14,0.32578304412683434,0.6868499153157109
15,0.32545317018163267,0.6864506825877255
16,0.32508631281515465,0.6860071901585012
17,0.3247421768380605,0.6855914332249913
18,0.32439069438532536,0.6851673636734278
19,0.3240444306466158,0.6847498148589942
20,0.3237071206054531,0.684343629195839
21,0.32336603748506737,0.6839331331821785
22,0.3230184939168477,0.6835152889857973
23,0.3226718824822489,0.6830990428485556
24,0.3223387276485894,0.6826992277909932
25,0.3219957499623256,0.6822880665391271
26,0.3216561615129899,0.6818812595155828
27,0.32132772119979164,0.6814882077340688
28,0.3210235653073451,0.6811245431916388
29,0.32067516285270786,0.6807082936219111
30,0.32035487267733476,0.6803260661512296
31,0.3200303194587936,0.6799389799438481
32,0.31971819163924925,0.6795670678463279
33,0.3193965732901692,0.6791841744640703
34,0.31908965921358046,0.678819081527531
35,0.31877570393379057,0.6784459918754513
36,0.31847307723200924,0.6780865833667276
37,0.3181729251513383,0.6777303649948399
38,0.31786179945702564,0.677361538079931
39,0.3175989389476452,0.6770500870313467
40,0.31728670240650436,0.6766804556986259
41,0.3170190112573977,0.6763637733125203
42,0.31673027826415046,0.676022455824543
43,0.3164560051977712,0.6756985285124637
44,0.31618502651922764,0.6753786381736915
45,0.3159093834370498,0.6750535252719426
46,0.3156530255486184,0.6747513249591612
47,0.31538990617685686,0.6744414137936231
48,0.31513078370655034,0.6741364335124299
49,0.31489492917077094,0.6738589549544137
50,0.3146365729863637,0.6735552327575565
51,0.31439055412380046,0.6732662101453596
52,0.3141444823060948,0.6729772945974501
53,0.3139189015533831,0.6727126293064505
54,0.3136954037703949,0.6724505551546931
55,0.31345613708133996,0.6721701357164059
56,0.3132310724308101,0.6719064897204374
57,0.31300967318059114,0.6716473557450087
58,0.31280107204327035,0.6714032915650849
59,0.31259327856239993,0.6711602513990595
60,0.31238347845699177,0.670915115516213
61,0.31217495977043125,0.6706715413439994
62,0.3119741454575875,0.6704370752025801
63,0.31178253384514065,0.6702134925568799
64,0.3115863209834942,0.6699847027090619
65,0.3114010685003715,0.669768706980677
66,0.31123356373844535,0.6695735604539055
67,0.3110349395099973,0.6693422043867145
68,0.3108606177269504,0.6691392522297166
69,0.3106889999526267,0.668939621554479
70,0.3105106372941918,0.6687320996952744
71,0.3103384215905671,0.6685319390817112
72,0.3101841410783468,0.6683526754744007
73,0.31000907757480434,0.6681493097981319
74,0.3098488521209405,0.6679632655748846
75,0.30970009305121593,0.6677906259249188
76,0.30955133914354205,0.6676180180504367
77,0.30939249910656424,0.6674337944794653
78,0.30923958283680153,0.667256564231574
79,0.3091044655559513,0.667099961932867
80,0.30895839256854724,0.6669307100685706
81,0.30882140732285623,0.6667720997527683
82,0.30868455843047077,0.6666137070948173
83,0.3085672764897334,0.6664779345392879
84,0.308418715499172,0.6663060658662043
85,0.3083031885182564,0.6661724428727287
86,0.3081664235383682,0.6660143425238962
87,0.3080391894280644,0.6658672643726977
88,0.3079158735291441,0.6657248142563874
89,0.30779765862342556,0.6655882718075954
90,0.307684360265116,0.6654574212967834
91,0.3075681217658599,0.6653232672789463
92,0.30744779045246345,0.6651843582507782
93,0.30733735874765244,0.6650570700566889
94,0.30723589302406273,0.6649398913913545
95,0.3071305227341444,0.6648184776383768
