iteration,gradient_norm_on_full_trainset_avg,loss_on_full_trainset_avg
0,0.33052430059376686,0.692628423240436
1,0.3297127161837081,0.6916339274867288
2,0.32872250205563674,0.6904236226672158
3,0.327771192418675,0.6892639917267899
4,0.3268153546113617,0.688101927717709
5,0.3258699496292701,0.6869555571474513
6,0.3249315634298591,0.6858206569781653
7,0.3240010973174615,0.6846981874492536
8,0.32308279462481343,0.6835931838973388
9,0.32217068168080026,0.6824983509224494
10,0.3212688535378506,0.6814185007428797
11,0.32038523126810153,0.6803629883770735
12,0.31950647321216896,0.6793157465635786
13,0.31864951574274103,0.67829683574319
14,0.31779755495957873,0.6772861492930989
15,0.3169619234717254,0.676297047171663
16,0.31614000255822905,0.6753262859352991
17,0.3153437769651405,0.6743878774228023
18,0.31455428550125,0.6734593113916013
19,0.31378784291969253,0.672559670272295
20,0.3130310490567391,0.6716731057415473
21,0.31229124381418727,0.6708081006218378
22,0.3115710748933329,0.669967616953463
23,0.3108663861946893,0.669146701401727
24,0.3101762264128871,0.6683441481612067
25,0.3095032771049176,0.6675629362581261
26,0.3088460707516617,0.6668012949923314
27,0.3082054210003944,0.6660600422049399
28,0.3075799640831557,0.6653375314632606
29,0.30696489683885586,0.6646281264677744
30,0.30637007836659746,0.6639430962470987
31,0.3057906994017265,0.66327682708506
32,0.3052232084270863,0.6626251444977047
33,0.3046701041063148,0.6619908778055015
34,0.3041289794975491,0.6613711827006973
35,0.3036037928496962,0.660770518809277
36,0.3030942814574644,0.6601885242302047
37,0.30259010999727376,0.6596133280105354
38,0.3021033120283948,0.6590586257099607
39,0.30162652266172724,0.6585159606923209
40,0.30116393047150425,0.6579900532849201
41,0.30071143752218016,0.6574762021438987
42,0.30027195514140276,0.6569776569822694
43,0.2998452426737983,0.6564941035770019
44,0.2994297002173477,0.6560236872090919
45,0.2990243437194608,0.6555652478194967
46,0.2986267792129331,0.6551160602330706
47,0.2982450624893703,0.6546851718098312
48,0.29786867544813933,0.6542606889054008
49,0.29750286216887034,0.6538484864693642
50,0.2971480203753958,0.6534489913222998
51,0.2967973580859344,0.6530545174628144
52,0.29645558901395846,0.6526703720113598
53,0.2961255445600652,0.652299700832248
54,0.295800701601025,0.6519351553527498
55,0.29548593319166794,0.6515821661384121
56,0.2951763630704076,0.6512352733391278
57,0.29487345780180313,0.650896084088925
58,0.29458074859516803,0.6505685507775562
59,0.29428774618406495,0.6502409068107406
60,0.2940113684775212,0.6499320579258461
61,0.29373332502674765,0.649621557958898
62,0.29346470639321254,0.6493217615972301
63,0.2931972334090842,0.6490234208652899
64,0.2929382101772362,0.6487346932684397
65,0.29268239310566735,0.6484497302861677
66,0.2924334202343295,0.6481725273022549
67,0.2921930352323299,0.6479050284732306
68,0.29195771041634655,0.6476433251359694
69,0.2917244531219897,0.647384059553826
70,0.29149784062918116,0.6471322950985281
71,0.29127316055169217,0.6468828219927714
72,0.29105404630782133,0.6466396463709879
73,0.290838244673327,0.6464002711071417
74,0.2906247188556729,0.6461635338468019
75,0.2904145615414687,0.645930647117651
76,0.29020869202796884,0.6457026241469326
77,0.29001036322005724,0.6454830530876577
78,0.28981523331087267,0.6452671273880164
79,0.28961954912574617,0.6450506652051882
80,0.289432197947559,0.6448435185901363
81,0.28924679532759345,0.6446386042634509
82,0.28905857088230985,0.6444306666345139
83,0.2888776041900366,0.6442308256906144
84,0.2886937608006217,0.6440278959306883
85,0.2885173042991466,0.6438332063618811
86,0.28833920172589833,0.6436367689053479
87,0.2881697218578049,0.6434499210681469
88,0.2880014965219953,0.6432645197430569
89,0.2878329555629392,0.6430788447727566
90,0.28766832704850315,0.6428975615255315
91,0.2875051213859027,0.64271789622743
92,0.2873422730761054,0.6425386953077404
93,0.28718192964733735,0.6423623097332277
94,0.2870246261296495,0.6421893431547492
95,0.2868679843785733,0.642017144906019
96,0.28671364282788236,0.6418475398849783
97,0.28656558172122515,0.6416848839722062
98,0.2864133793167968,0.6415177422672227
99,0.28626478156629587,0.6413546253271993
100,0.28611977187207527,0.6411954820747829
101,0.2859732350224067,0.6410347365320759
102,0.2858287115188215,0.6408762251068529
103,0.2856833688183844,0.6407168904231142
104,0.28553872440075506,0.6405583759274873
105,0.2853983732355848,0.6404045857767301
106,0.2852561523537483,0.6402488087201473
107,0.28511717508678236,0.6400966267131548
108,0.2849759305869818,0.6399420109455152
109,0.2848363836395626,0.6397893100995213
110,0.2846982401594962,0.6396381891196742
111,0.2845642109945805,0.6394915968616549
112,0.2844309561799657,0.6393459213133281
113,0.28429785569605054,0.6392004447635997
114,0.28416434989532185,0.6390545682175832
115,0.2840335568499187,0.6389116945911684
116,0.2839007952387683,0.6387667284281076
117,0.2837696090349595,0.6386235054192899
118,0.2836357325635398,0.6384773850327427
119,0.2835044865707449,0.6383341883861411
120,0.2833750435129893,0.6381930098971157
121,0.28324469395329943,0.6380508704242771
122,0.2831151924782444,0.6379096896182539
123,0.28298709479310735,0.6377700893810294
124,0.28285989098704206,0.6376314944794985
125,0.2827329991775992,0.637493274921306
126,0.2826085078160019,0.63735771385482
127,0.2824876333276204,0.637226127446248
128,0.28236307793965265,0.6370905714489541
129,0.2822360945875213,0.6369524005139385
130,0.2821130012182893,0.6368184985079604
131,0.28198898256205324,0.6366836363873729
132,0.28186454131781136,0.6365483457871837
133,0.2817393466260926,0.6364122805720123
134,0.2816182664559717,0.6362807214647354
135,0.28149272649104123,0.6361443343268258
136,0.2813710457409341,0.6360121962285086
137,0.2812503797876465,0.6358811902783311
138,0.2811306642065884,0.6357512467636384
139,0.2810115089551686,0.635621940109757
140,0.2808931600088814,0.6354935495576745
141,0.28077362166988773,0.6353639046817665
142,0.2806545235072949,0.635234761058767
143,0.28053504496378934,0.6351052482214319
144,0.2804189080438926,0.6349793667163464
145,0.2803002399029304,0.6348507959440434
146,0.2801826721835636,0.6347234407865179
147,0.2800665682182405,0.6345976917295046
148,0.2799502885277406,0.6344717872548484
149,0.27983311474289885,0.634344957352281
150,0.2797187922547282,0.6342212594543324
151,0.27960155413969034,0.6340944233052694
152,0.2794833467759349,0.6339665703486554
153,0.2793675956215468,0.6338414153874696
154,0.2792580040106654,0.6337229459048772
155,0.2791389450907843,0.6335942642950205
156,0.27902129529676983,0.6334671496816939
157,0.27890932035117266,0.6333461983301674
158,0.27879447969896587,0.6332221666658142
159,0.27867958498586176,0.6330981227839496
160,0.278566539827674,0.6329760967036014
161,0.2784513188084856,0.6328517593606148
162,0.2783405895891764,0.6327322852923518
163,0.2782253751828972,0.6326080071345296
164,0.2781111867894127,0.6324848653041799
165,0.2779967842257772,0.6323615155357708
166,0.2778860849272548,0.6322421874793012
167,0.2777727563005533,0.6321200645447609
168,0.2776585706574952,0.631997051835294
169,0.2775434032174571,0.631872993748058
170,0.27743201068615087,0.6317530488668326
171,0.27732045659425664,0.6316329478849116
172,0.2772059394944073,0.6315096861906297
173,0.2770922947396723,0.6313873903203744
174,0.27697909374673935,0.6312656014928048
175,0.27686721310454626,0.6311452768633398
176,0.2767569318033688,0.6310266993826743
177,0.27664822740012995,0.6309098223684619
178,0.27653858799471753,0.6307919875306589
179,0.27642247857480473,0.6306672251564588
180,0.276311207857715,0.6305476870847393
181,0.2762015769748854,0.6304299394365012
182,0.2760861520497906,0.63030600916503
183,0.27597162597598535,0.6301830611167406
184,0.27585959495851675,0.6300628346366488
185,0.27574747874202404,0.6299425178575409
186,0.2756353720425892,0.6298222473022782
187,0.27552185865050394,0.6297005022749096
188,0.275406873973558,0.6295772054766394
189,0.2752960835710531,0.629458434723986
190,0.27518498356494686,0.6293393745216735
191,0.2750750427084989,0.6292215651533672
192,0.27496530118555507,0.6291040136406534
193,0.27485420796338966,0.6289850310428939
194,0.2747447395412578,0.628867810409013
195,0.2746354110494676,0.6287507664141609
196,0.27452677359724764,0.6286345082606807
197,0.27441579674591315,0.6285157617576833
198,0.27430517301046287,0.628397416831597
199,0.27419743306446,0.6282821745514449
200,0.27408881067119584,0.6281660371740774
201,0.273980051727275,0.628049773553172
202,0.2738688780844992,0.6279309449157178
203,0.27375935301564813,0.6278139044869633
204,0.2736530171798671,0.6277002998412979
205,0.2735447008116237,0.6275846006143306
206,0.27343706090704967,0.6274696527336561
207,0.2733267916998011,0.6273519180751461
208,0.27321804185799614,0.6272358463846954
209,0.2731098358962457,0.6271203735624613
210,0.27300424256391576,0.6270077142576114
211,0.2728939718105242,0.6268900949108003
212,0.2727879403207246,0.6267770198939767
213,0.2726794767863103,0.6266613798147475
214,0.2725704038712976,0.626545106954999
215,0.2724634080632607,0.6264310943024778
216,0.2723571123944565,0.6263178367033201
217,0.2722517180746571,0.6262055607875878
218,0.2721477117024871,0.6260947938045829
219,0.2720393885684988,0.6259794332065773
220,0.27193220591439315,0.6258653394905378
221,0.2718221823618357,0.6257482533433083
222,0.27171293571864735,0.6256320211394965
223,0.27160276158921826,0.6255148326772362
224,0.2714932194378281,0.6253983328474015
225,0.2713859300312671,0.6252842493263396
226,0.27127733302236745,0.6251688030513498
227,0.2711685724291225,0.6250532077836379
228,0.2710629961639216,0.6249410128452404
229,0.2709542334505094,0.6248254707370173
230,0.27084529593239615,0.624709770811253
231,0.27073884053861624,0.6245967272413357
232,0.270631566074944,0.6244828492197275
233,0.27052309782862416,0.62436771313259
234,0.2704144029285689,0.6242523691729239
235,0.2703098026802373,0.6241413873378606
236,0.27020718627515805,0.62403254220637
237,0.27009892864621426,0.6239177291754517
238,0.2699929057799874,0.6238053231283955
239,0.2698875224384728,0.6236935946388481
240,0.2697813959468164,0.6235811225634583
241,0.2696743516446354,0.6234677031366149
242,0.2695694887307766,0.6233566094763621
243,0.26946241417228867,0.6232432058430044
244,0.2693561070339927,0.6231306431303301
245,0.26925124354420304,0.6230196171594157
246,0.2691438061273922,0.6229058996522225
247,0.2690344386058692,0.6227901579160416
248,0.26892715569756676,0.6226766600440159
249,0.2688192664477277,0.6225625457712223
250,0.2687146671699838,0.6224519324736115
251,0.26861046498035224,0.6223417565762275
252,0.2685035571555229,0.6222287312604986
253,0.26840088259060946,0.6221202137336451
254,0.268293628563281,0.6220068673002638
255,0.26818608941988364,0.6218932688352061
256,0.26807841064128757,0.6217795341592625
257,0.2679706106075572,0.6216656918980616
258,0.26786667866782377,0.6215559543761258
259,0.26776086155631845,0.6214442625517833
260,0.26765460292401394,0.6213321233474991
261,0.26754982579056463,0.6212215859647354
262,0.26744673607071057,0.6211128377820425
263,0.2673420206294411,0.6210023848788162
264,0.2672360695846676,0.6208906690364517
265,0.2671294709038594,0.6207782988713627
266,0.26702234251723633,0.6206653905496007
267,0.2669196739289288,0.6205571995173444
268,0.26681561372021106,0.620447565811445
269,0.26670749208126865,0.6203336793293477
270,0.2666027735680232,0.6202234032267498
271,0.2664960917271183,0.6201110852506301
272,0.26639328277793817,0.6200028605568908
273,0.2662860165859776,0.6198899865654088
274,0.26618399911572677,0.6197826511997708
275,0.2660790327927264,0.619672224127513
276,0.2659764515018649,0.6195643318115593
277,0.26587485118134724,0.6194575071673438
278,0.2657679721400539,0.6193451445293011
279,0.26566428992924385,0.6192361577547284
280,0.26556044844351184,0.6191270203057988
281,0.26545331113322757,0.6190144609682704
282,0.26534775357381424,0.618903584692859
283,0.2652418593380558,0.6187923872878476
284,0.2651364435361083,0.6186816945696115
285,0.26503348036162444,0.6185735973943235
286,0.2649283625445884,0.6184632727872745
287,0.2648238086961343,0.61835355367074
288,0.2647212641888369,0.618245999440679
289,0.26461609996605706,0.6181356974257938
290,0.26451147800960384,0.6180259920681128
291,0.2644064867479882,0.6179159337039453
292,0.26430333005711204,0.6178077944063332
293,0.2642012706663146,0.6177008394340103
294,0.2640984628250682,0.6175931210082702
295,0.26399432656628263,0.6174840210811466
296,0.2638914796417199,0.6173762832064481
297,0.2637907345047864,0.6172707890052627
298,0.2636869300063126,0.617162117176471
299,0.2635850096960414,0.6170554403108804
300,0.2634807811870562,0.6169463543621438
301,0.26337461524965156,0.6168352636031511
302,0.26327167115252237,0.6167275717544825
303,0.2631678013095935,0.6166189299019273
304,0.26306441788777324,0.6165108120187199
305,0.26296304372387325,0.616404826150717
306,0.26286022181748014,0.6162973333677974
307,0.2627557642743106,0.6161881589516263
308,0.26265069993685575,0.6160783759262622
309,0.26254735725829426,0.6159704271853899
310,0.262443265561356,0.6158617046197248
311,0.2623420665038186,0.6157560199935448
312,0.2622392376969559,0.6156486724303359
313,0.262137863945548,0.6155428493616223
314,0.2620353616921768,0.6154358798925362
315,0.26193451498862574,0.6153306551009093
316,0.261830744369602,0.6152224100947863
317,0.26172996799447146,0.6151173148361235
318,0.2616303233197042,0.615013405391446
319,0.2615296872054361,0.614908484230389
320,0.26142838336581775,0.6148028826274318
321,0.26132930694735756,0.6146996296196374
322,0.2612245867847164,0.6145905164237724
323,0.26112406359573687,0.6144857879634535
324,0.2610214233265387,0.6143788837038422
325,0.26092217991703226,0.6142755430023484
326,0.2608209986865011,0.6141701861864641
327,0.26071846266784515,0.6140634484234058
328,0.2606218462191199,0.6139629033964633
329,0.26052178722630565,0.6138588020966154
330,0.2604201143421406,0.6137530291702629
331,0.26031982358947814,0.6136487373863488
332,0.2602204342039838,0.6135453597381734
333,0.2601219223109166,0.6134429410595605
334,0.26001948571112454,0.6133364497146444
335,0.2599160042975003,0.6132288980221852
336,0.25981431441893565,0.6131232119145826
337,0.25971551759394074,0.613020581462557
338,0.25961655147623464,0.6129177804197173
339,0.25951615402592365,0.6128135076033143
340,0.25941375531486704,0.6127071936290315
341,0.2593124152172269,0.612602008425231
342,0.2592119042285892,0.612497699855734
343,0.25911324197705693,0.6123953150853951
344,0.25901237446273817,0.612290664535832
345,0.25891090087380353,0.6121854085618049
346,0.2588111766778135,0.612081964796394
347,0.25870827397410756,0.6119752666661546
348,0.2586084615388674,0.611871793399779
349,0.2585091724371176,0.611768873192739
350,0.2584067860166301,0.6116627657660183
351,0.25830505115951363,0.6115573524300939
352,0.25820278173233313,0.6114514193000036
