iteration,gradient_norm_on_full_trainset_avg,loss_on_full_trainset_avg
0,0.330514982295095,0.6926169782345188
1,0.32910578146650793,0.6908917485213053
2,0.3274370535534992,0.6888575221484889
3,0.3257658379981735,0.6868296143173039
4,0.32410435366578216,0.6848227531426911
5,0.3224792445293154,0.6828686282741347
6,0.32088558472509693,0.6809604938757978
7,0.31932110678796355,0.6790953311234093
8,0.31778179855925265,0.6772677183654017
9,0.31627887266875937,0.6754904309184735
10,0.3148297734607362,0.6737834084681058
11,0.31342308401933394,0.6721324235453183
12,0.3120345725832496,0.6705086743007971
13,0.3107030876150345,0.6689570300121458
14,0.30938797400780116,0.6674295817893305
15,0.30811850131271623,0.6659599634337876
16,0.3068996808232108,0.6645533520243597
17,0.30572303603060413,0.6631994650698789
18,0.3045822987196033,0.661890630604711
19,0.30347276568461495,0.6606211494353509
20,0.30241212192691946,0.6594107749881528
21,0.30137272002986126,0.6582277215762853
22,0.3003567953421359,0.6570742015158872
23,0.2993967046723187,0.6559866612874421
24,0.29846700862614406,0.6549359952885268
25,0.29756809854504945,0.6539222802328151
26,0.29670755905323176,0.6529538795187085
27,0.2958767670655594,0.6520208197022687
28,0.29506996296870064,0.6511164395494367
29,0.29430706810093,0.6502628275359482
30,0.29356113953074847,0.6494295952703288
31,0.29285422629701485,0.6486413352697232
32,0.2921593991063948,0.6478678379574605
33,0.2914689152643468,0.6471003607489656
34,0.2908220939449215,0.6463825301625866
35,0.29019372196679005,0.645686243510522
36,0.28960389751029936,0.6450335503793141
37,0.2890156318025323,0.6443833721241521
38,0.28843110363111346,0.6437382567965206
39,0.2878815181816571,0.6431324682985766
40,0.2873634893298514,0.6425621285746328
41,0.28685730276419696,0.6420054911598083
42,0.2863639985146917,0.6414636430283636
43,0.28588981784159695,0.6409433060145701
44,0.2854276848229663,0.6404367517149556
45,0.28497435132391846,0.6399403233440701
46,0.28453850433520933,0.6394635292577029
47,0.28410951563168907,0.6389947187392662
48,0.2837078829159726,0.6385561586655395
49,0.2833106118153697,0.638122750390804
50,0.2829267002044472,0.6377043188446443
51,0.28254545236744266,0.6372891165003125
52,0.28218092771354997,0.6368924294420477
53,0.2818256047491948,0.6365060572295709
54,0.28146770806964544,0.6361172188211134
55,0.2811131544802963,0.6357322931251931
56,0.2807870394506117,0.635378479083647
57,0.28046398622783086,0.6350282595822473
58,0.28016399838791317,0.6347032861316967
59,0.27984768842910973,0.6343608185115224
60,0.2795360553152314,0.6340236202239993
61,0.2792502793268765,0.6337146068404209
62,0.2789652818626891,0.6334066516039143
63,0.27868377224256335,0.6331026651319753
64,0.27839684471468673,0.6327929895643014
65,0.2781103604055887,0.6324839901852282
66,0.2778426213404743,0.6321954268861865
67,0.2775908914822617,0.6319241940063539
68,0.2773390814228578,0.6316530315898343
69,0.27707238843770526,0.631366019390134
70,0.2768291698476635,0.6311044453231551
71,0.2765685684062286,0.6308242752957083
72,0.2763132428165732,0.6305499256866753
73,0.27607132824630676,0.6302901456463875
74,0.2758144541355544,0.6300144510431268
75,0.2755565695512324,0.6297378272776363
76,0.27533045085540697,0.6294953995383806
77,0.27510127667792467,0.6292498191572471
78,0.27486238366456583,0.6289939141276679
79,0.27463213065852304,0.6287474047828667
80,0.2744089876074671,0.6285086239284234
81,0.27418296419994875,0.6282668410989207
82,0.27395631769183254,0.6280245266506599
83,0.27372111718747105,0.6277732013643298
84,0.27348982297974667,0.6275262084653257
85,0.2732745075809053,0.6272963193542749
86,0.2730485877580011,0.6270552115585496
87,0.27283066312221715,0.6268227165098745
88,0.2726085207574749,0.6265858966287619
89,0.27239282590081326,0.626356056269989
90,0.27217519910179944,0.6261242814528629
91,0.2719620001252735,0.6258973239548034
92,0.2717555163128319,0.6256776204695909
93,0.2715446978759463,0.6254533279716843
94,0.27132575695645744,0.6252204868236559
95,0.27110993752109963,0.6249911418659924
96,0.2708873663808673,0.624754657084049
97,0.2706805816886454,0.6245350599377348
98,0.27047403936039893,0.6243158371116614
99,0.2702622913279064,0.6240912038880213
100,0.2700541822375922,0.6238705321901958
101,0.2698443968561037,0.6236481117201448
102,0.26964067543983095,0.6234321839616797
103,0.26942102782980915,0.6231995491416835
104,0.26921181334365285,0.6229780228527886
105,0.269001597767833,0.6227555779741667
106,0.2687962130885987,0.6225383304114599
107,0.2685889154380766,0.622319085211263
108,0.26837477549328453,0.6220927223945907
109,0.2681663628899871,0.6218725494809881
110,0.2679743817090201,0.6216697967234827
111,0.26776063599934463,0.6214441800323793
112,0.2675380955736719,0.6212093340376608
113,0.26732841843323935,0.620988176110261
